Origin,Dest,Carrier,total_passengers,row_count,avg_fare_weighted,avg_distance_weighted,route_total_passengers_all,route_total_passengers_valid,carriers_on_route_all,carriers_on_route_valid,route_share,route_HHI,route_avg_fare_all,route_min_fare_all
DFW,JFK,UA,95166,280,186.96,351.77,251796,251796,3,3,0.3779,3507.0,177.39,145.84
DFW,LAS,AA,69471,459,191.95,1286.8,101402,101402,3,3,0.6851,5208.0,200.76,191.95
DFW,LAS,AS,19035,56,223.49,1286.8,101402,101402,3,3,0.1877,5208.0,200.76,191.95
DFW,LAS,F9,12896,242,214.7,1286.8,101402,101402,3,3,0.1272,5208.0,200.76,191.95
DFW,LAX,AA,113910,437,319.52,2230.92,349230,349230,4,4,0.3262,3044.0,327.84,264.22
DFW,LAX,B6,16984,147,267.04,2230.92,349230,349230,4,4,0.0486,3044.0,327.84,264.22
DFW,LAX,F9,112718,104,405.03,2230.92,349230,349230,4,4,0.3228,3044.0,327.84,264.22
DFW,LAX,UA,105618,72,264.22,2230.92,349230,349230,4,4,0.3024,3044.0,327.84,264.22
DFW,LGA,F9,12588,28,176.3,1137.98,104237,104237,2,2,0.1208,7876.0,217.31,176.3
DFW,LGA,UA,91649,384,222.94,1137.98,104237,104237,2,2,0.8792,7876.0,217.31,176.3
DFW,MCO,F9,51531,266,234.89,2196.0,51531,51531,1,1,1.0,10000.0,234.89,234.89
DFW,MIA,AS,119963,352,250.36,1149.83,224960,224960,4,4,0.5333,3756.0,240.54,192.58
DFW,MIA,NK,11589,167,222.48,1149.83,224960,224960,4,4,0.0515,3756.0,240.54,192.58
DFW,MIA,UA,54395,451,257.12,1149.83,224960,224960,4,4,0.2418,3756.0,240.54,192.58
DFW,MIA,WN,39013,453,192.58,1149.83,224960,224960,4,4,0.1734,3756.0,240.54,192.58
DFW,MSP,AS,95498,479,319.18,1543.38,204777,204777,3,3,0.4664,4976.0,323.96,315.92
DFW,MSP,F9,108377,71,328.23,1543.38,204777,204777,3,3,0.5292,4976.0,323.96,315.92
DFW,MSP,NK,902,358,315.92,1543.38,204777,204777,3,3,0.0044,4976.0,323.96,315.92
DFW,ORD,AA,94633,280,284.89,1863.95,388573,388573,5,5,0.2435,2251.0,254.45,200.56
DFW,ORD,B6,62581,486,252.9,1863.95,388573,388573,5,5,0.1611,2251.0,254.45,200.56
DFW,ORD,DL,112821,290,270.41,1863.95,388573,388573,5,5,0.2903,2251.0,254.45,200.56
DFW,ORD,NK,33138,203,254.97,1863.95,388573,388573,5,5,0.0853,2251.0,254.45,200.56
DFW,ORD,UA,85400,147,200.56,1863.95,388573,388573,5,5,0.2198,2251.0,254.45,200.56
DFW,PHL,AA,18757,218,208.25,878.37,190795,190795,5,5,0.0983,2705.0,195.5,156.47
DFW,PHL,B6,45451,310,215.46,878.37,190795,190795,5,5,0.2382,2705.0,195.5,156.47
DFW,PHL,DL,79400,47,186.1,878.37,190795,190795,5,5,0.4162,2705.0,195.5,156.47
DFW,PHL,F9,26020,380,156.47,878.37,190795,190795,5,5,0.1364,2705.0,195.5,156.47
DFW,PHL,UA,21167,320,224.61,878.37,190795,190795,5,5,0.1109,2705.0,195.5,156.47
DFW,PHX,AA,78267,357,195.64,1816.14,78267,78267,1,1,1.0,10000.0,195.64,195.64
DFW,SEA,AA,73387,275,315.41,2126.95,141234,141234,3,3,0.5196,3955.0,319.7,315.41
DFW,SEA,DL,43957,78,319.27,2126.95,141234,141234,3,3,0.3112,3955.0,319.7,315.41
DFW,SEA,NK,23890,151,333.67,2126.95,141234,141234,3,3,0.1692,3955.0,319.7,315.41
DFW,SFO,AA,114044,105,356.43,2355.09,296175,296175,3,3,0.3851,3387.0,312.8,284.41
DFW,SFO,DL,83289,191,286.75,2355.09,296175,296175,3,3,0.2812,3387.0,312.8,284.41
DFW,SFO,WN,98842,158,284.41,2355.09,296175,296175,3,3,0.3337,3387.0,312.8,284.41
DTW,ATL,DL,47196,82,297.71,1539.21,47196,47196,1,1,1.0,10000.0,297.71,297.71
DTW,BOS,AA,45832,88,135.01,604.06,114240,114240,2,2,0.4012,5195.0,152.6,135.01
DTW,BOS,DL,68408,100,164.38,604.06,114240,114240,2,2,0.5988,5195.0,152.6,135.01
DTW,CLT,AS,28164,35,294.02,2093.39,304109,304109,5,5,0.0926,2604.0,328.91,247.13
DTW,CLT,B6,90327,104,332.75,2093.39,304109,304109,5,5,0.297,2604.0,328.91,247.13
DTW,CLT,DL,53587,103,247.13,2093.39,304109,304109,5,5,0.1762,2604.0,328.91,247.13
DTW,CLT,NK,108117,182,371.09,2093.39,304109,304109,5,5,0.3555,2604.0,328.91,247.13
DTW,CLT,UA,23914,191,348.1,2093.39,304109,304109,5,5,0.0786,2604.0,328.91,247.13
DTW,DEN,B6,100533,192,262.08,1374.94,163909,163909,4,4,0.6133,4867.0,244.81,201.2
DTW,DEN,DL,8619,33,264.01,1374.94,163909,163909,4,4,0.0526,4867.0,244.81,201.2
DTW,DEN,F9,53811,249,210.23,1374.94,163909,163909,4,4,0.3283,4867.0,244.81,201.2
DTW,DEN,WN,946,476,201.2,1374.94,163909,163909,4,4,0.0058,4867.0,244.81,201.2
DTW,DFW,AA,85448,356,299.44,1907.04,302207,302207,4,4,0.2827,3284.0,241.57,206.53
DTW,DFW,DL,108025,473,206.53,1907.04,302207,302207,4,4,0.3575,3284.0,241.57,206.53
DTW,DFW,F9,3818,220,270.81,1907.04,302207,302207,4,4,0.0126,3284.0,241.57,206.53
DTW,DFW,WN,104916,389,229.44,1907.04,302207,302207,4,4,0.3472,3284.0,241.57,206.53
DTW,EWR,UA,16332,423,247.5,1272.72,16332,16332,1,1,1.0,10000.0,247.5,247.5
DTW,IAH,AS,112286,365,344.61,2534.05,274304,274304,4,4,0.4093,3445.0,371.26,266.13
DTW,IAH,B6,109067,435,414.53,2534.05,274304,274304,4,4,0.3976,3445.0,371.26,266.13
DTW,IAH,DL,29605,125,395.83,2534.05,274304,274304,4,4,0.1079,3445.0,371.26,266.13
DTW,IAH,WN,23346,196,266.13,2534.05,274304,274304,4,4,0.0851,3445.0,371.26,266.13
DTW,JFK,B6,86782,28,225.63,457.2,135449,135449,2,2,0.6407,5396.0,204.97,168.12
DTW,JFK,F9,48667,275,168.12,457.2,135449,135449,2,2,0.3593,5396.0,204.97,168.12
DTW,LAS,UA,64022,186,313.89,1739.03,64022,64022,1,1,1.0,10000.0,313.89,313.89
DTW,LAX,DL,12608,295,263.3,1220.9,12608,12608,1,1,1.0,10000.0,263.3,263.3
DTW,LGA,DL,21653,270,484.03,2749.2,115417,115417,3,3,0.1876,6581.0,492.27,429.3
DTW,LGA,NK,2713,396,429.3,2749.2,115417,115417,3,3,0.0235,6581.0,492.27,429.3
DTW,LGA,UA,91051,82,496.1,2749.2,115417,115417,3,3,0.7889,6581.0,492.27,429.3
DTW,MCO,F9,119434,245,180.3,1367.05,124489,124489,2,2,0.9594,9221.0,182.17,180.3
DTW,MCO,WN,5055,56,226.29,1367.05,124489,124489,2,2,0.0406,9221.0,182.17,180.3
DTW,MIA,AS,16217,319,315.12,1956.42,56185,56185,2,2,0.2886,5894.0,293.12,284.2
DTW,MIA,WN,39968,303,284.2,1956.42,56185,56185,2,2,0.7114,5894.0,293.12,284.2
DTW,MSP,F9,46928,497,97.6,396.44,63770,63770,2,2,0.7359,6113.0,91.99,76.34
DTW,MSP,WN,16842,61,76.34,396.44,63770,63770,2,2,0.2641,6113.0,91.99,76.34
DTW,ORD,AS,37116,100,287.56,1206.87,199394,199394,3,3,0.1861,3946.0,274.83,253.33
DTW,ORD,DL,57247,268,306.01,1206.87,199394,199394,3,3,0.2871,3946.0,274.83,253.33
DTW,ORD,NK,105031,146,253.33,1206.87,199394,199394,3,3,0.5268,3946.0,274.83,253.33
DTW,PHL,AS,100382,450,300.36,2065.22,309715,309715,5,5,0.3241,2410.0,331.65,300.36
DTW,PHL,B6,83110,372,328.2,2065.22,309715,309715,5,5,0.2683,2410.0,331.65,300.36
DTW,PHL,DL,26754,395,310.39,2065.22,309715,309715,5,5,0.0864,2410.0,331.65,300.36
DTW,PHL,NK,34352,254,383.79,2065.22,309715,309715,5,5,0.1109,2410.0,331.65,300.36
DTW,PHL,WN,65117,441,365.54,2065.22,309715,309715,5,5,0.2102,2410.0,331.65,300.36
DTW,PHX,AS,86912,475,270.12,1180.62,118165,118165,2,2,0.7355,6109.0,253.39,206.87
DTW,PHX,B6,31253,87,206.87,1180.62,118165,118165,2,2,0.2645,6109.0,253.39,206.87
DTW,SEA,WN,82753,263,339.88,2207.66,82753,82753,1,1,1.0,10000.0,339.88,339.88
DTW,SFO,UA,96115,168,213.66,1509.61,96115,96115,1,1,1.0,10000.0,213.66,213.66
EWR,ATL,DL,41539,470,256.62,1533.08,41539,41539,1,1,1.0,10000.0,256.62,256.62
EWR,BOS,AA,11189,460,284.47,1384.34,259310,259310,5,5,0.0431,2522.0,273.29,235.88
EWR,BOS,AS,49183,291,235.88,1384.34,259310,259310,5,5,0.1897,2522.0,273.29,235.88
EWR,BOS,F9,66446,284,248.6,1384.34,259310,259310,5,5,0.2562,2522.0,273.29,235.88
EWR,BOS,NK,90974,95,314.07,1384.34,259310,259310,5,5,0.3508,2522.0,273.29,235.88
EWR,BOS,UA,41518,247,264.77,1384.34,259310,259310,5,5,0.1601,2522.0,273.29,235.88
EWR,CLT,AA,118870,322,332.85,2005.45,255656,255656,4,4,0.465,3183.0,338.33,313.81
EWR,CLT,B6,45645,314,352.76,2005.45,255656,255656,4,4,0.1785,3183.0,338.33,313.81
EWR,CLT,DL,60389,213,313.81,2005.45,255656,255656,4,4,0.2362,3183.0,338.33,313.81
EWR,CLT,WN,30752,235,386.23,2005.45,255656,255656,4,4,0.1203,3183.0,338.33,313.81
EWR,DEN,AA,44345,482,169.09,520.97,209600,209600,5,5,0.2116,2727.0,146.03,124.39
EWR,DEN,AS,74237,288,142.56,520.97,209600,209600,5,5,0.3542,2727.0,146.03,124.39
EWR,DEN,B6,29328,325,158.3,520.97,209600,209600,5,5,0.1399,2727.0,146.03,124.39
EWR,DEN,DL,1351,357,124.39,520.97,209600,209600,5,5,0.0064,2727.0,146.03,124.39
EWR,DEN,NK,60339,458,127.86,520.97,209600,209600,5,5,0.2879,2727.0,146.03,124.39
EWR,DFW,AS,71411,221,204.06,910.71,71411,71411,1,1,1.0,10000.0,204.06,204.06
EWR,DTW,UA,7146,375,97.45,390.29,7146,7146,1,1,1.0,10000.0,97.45,97.45
EWR,IAH,B6,7501,273,362.66,2703.61,26102,26102,2,2,0.2874,5904.0,306.65,284.06
EWR,IAH,UA,18601,396,284.06,2703.61,26102,26102,2,2,0.7126,5904.0,306.65,284.06
EWR,JFK,AS,78303,169,178.0,519.32,317665,317665,4,4,0.2465,2991.0,164.86,138.15
EWR,JFK,B6,111015,353,138.15,519.32,317665,317665,4,4,0.3495,2991.0,164.86,138.15
EWR,JFK,DL,105895,418,186.35,519.32,317665,317665,4,4,0.3334,2991.0,164.86,138.15
EWR,JFK,NK,22452,128,149.79,519.32,317665,317665,4,4,0.0707,2991.0,164.86,138.15
EWR,LAS,NK,7098,405,242.21,1690.03,7098,7098,1,1,1.0,10000.0,242.21,242.21
EWR,LAX,AA,29183,167,256.15,1643.1,157147,157147,4,4,0.1857,3466.0,252.73,238.83
EWR,LAX,F9,75562,86,246.84,1643.1,157147,157147,4,4,0.4808,3466.0,252.73,238.83
EWR,LAX,UA,8514,348,238.83,1643.1,157147,157147,4,4,0.0542,3466.0,252.73,238.83
EWR,LAX,WN,43888,45,263.31,1643.1,157147,157147,4,4,0.2793,3466.0,252.73,238.83
EWR,LGA,AS,100023,57,174.37,784.91,155301,155301,2,2,0.6441,5415.0,181.72,174.37
EWR,LGA,F9,55278,34,195.01,784.91,155301,155301,2,2,0.3559,5415.0,181.72,174.37
EWR,MCO,AA,110427,79,330.64,1678.0,302125,302125,4,4,0.3655,2845.0,291.11,216.47
EWR,MCO,DL,33525,152,216.47,1678.0,302125,302125,4,4,0.111,2845.0,291.11,216.47
EWR,MCO,NK,87333,40,326.3,1678.0,302125,302125,4,4,0.2891,2845.0,291.11,216.47
EWR,MCO,UA,70840,484,221.44,1678.0,302125,302125,4,4,0.2345,2845.0,291.11,216.47
EWR,MIA,AA,12405,441,140.82,302.74,163887,163887,4,4,0.0757,3412.0,113.6,94.19
EWR,MIA,AS,21747,394,107.06,302.74,163887,163887,4,4,0.1327,3412.0,113.6,94.19
EWR,MIA,B6,72685,106,94.19,302.74,163887,163887,4,4,0.4435,3412.0,113.6,94.19
EWR,MIA,DL,57050,96,134.91,302.74,163887,163887,4,4,0.3481,3412.0,113.6,94.19
EWR,MSP,AS,47673,373,394.57,2611.39,189496,189496,4,4,0.2516,3609.0,356.22,309.84
EWR,MSP,B6,98512,225,309.84,2611.39,189496,189496,4,4,0.5199,3609.0,356.22,309.84
EWR,MSP,DL,26227,354,417.01,2611.39,189496,189496,4,4,0.1384,3609.0,356.22,309.84
EWR,MSP,NK,17084,386,423.29,2611.39,189496,189496,4,4,0.0902,3609.0,356.22,309.84
EWR,ORD,AA,117461,356,266.3,1728.29,117461,117461,1,1,1.0,10000.0,266.3,266.3
EWR,PHL,NK,17171,62,196.31,628.0,82948,82948,2,2,0.207,6717.0,173.5,167.55
EWR,PHL,WN,65777,486,167.55,628.0,82948,82948,2,2,0.793,6717.0,173.5,167.55
EWR,PHX,B6,67152,255,391.59,2213.97,229831,229831,3,3,0.2922,3737.0,328.32,283.47
EWR,PHX,F9,49709,89,344.77,2213.97,229831,229831,3,3,0.2163,3737.0,328.32,283.47
EWR,PHX,WN,112970,290,283.47,2213.97,229831,229831,3,3,0.4915,3737.0,328.32,283.47
EWR,SEA,UA,69238,277,207.33,468.81,69238,69238,1,1,1.0,10000.0,207.33,207.33
EWR,SFO,UA,24949,246,177.66,1443.93,24949,24949,1,1,1.0,10000.0,177.66,177.66
IAH,ATL,AA,101819,109,316.74,2231.06,337281,337281,5,5,0.3019,2185.0,319.72,295.93
IAH,ATL,AS,69023,198,324.57,2231.06,337281,337281,5,5,0.2046,2185.0,319.72,295.93
IAH,ATL,B6,39061,203,315.6,2231.06,337281,337281,5,5,0.1158,2185.0,319.72,295.93
IAH,ATL,UA,70531,299,340.75,2231.06,337281,337281,5,5,0.2091,2185.0,319.72,295.93
IAH,ATL,WN,56847,113,295.93,2231.06,337281,337281,5,5,0.1685,2185.0,319.72,295.93
IAH,BOS,DL,92791,219,298.55,1880.3,92791,92791,1,1,1.0,10000.0,298.55,298.55
IAH,CLT,F9,113904,186,321.96,1782.75,131640,131640,2,2,0.8653,7669.0,317.33,287.6
IAH,CLT,WN,17736,152,287.6,1782.75,131640,131640,2,2,0.1347,7669.0,317.33,287.6
IAH,DEN,F9,15937,243,210.4,1203.02,15937,15937,1,1,1.0,10000.0,210.4,210.4
IAH,DFW,AS,24980,164,278.89,1743.28,211467,211467,4,4,0.1181,3686.0,317.18,277.26
IAH,DFW,B6,75425,81,277.26,1743.28,211467,211467,4,4,0.3567,3686.0,317.18,277.26
IAH,DFW,F9,100252,469,358.25,1743.28,211467,211467,4,4,0.4741,3686.0,317.18,277.26
IAH,DFW,WN,10810,12,303.28,1743.28,211467,211467,4,4,0.0511,3686.0,317.18,277.26
IAH,DTW,AA,106624,170,278.07,2352.04,112871,112871,2,2,0.9447,8955.0,275.06,223.65
IAH,DTW,F9,6247,46,223.65,2352.04,112871,112871,2,2,0.0553,8955.0,275.06,223.65
IAH,EWR,AA,49232,322,372.19,1903.7,187604,187604,4,4,0.2624,4081.0,293.28,244.51
IAH,EWR,B6,106309,427,247.07,1903.7,187604,187604,4,4,0.5667,4081.0,293.28,244.51
IAH,EWR,DL,8233,304,244.51,1903.7,187604,187604,4,4,0.0439,4081.0,293.28,244.51
IAH,EWR,UA,23830,463,353.27,1903.7,187604,187604,4,4,0.127,4081.0,293.28,244.51
IAH,JFK,AS,13157,418,144.31,644.92,202495,202495,3,3,0.065,4527.0,138.65,120.26
IAH,JFK,DL,79421,48,120.26,644.92,202495,202495,3,3,0.3922,4527.0,138.65,120.26
IAH,JFK,NK,109917,84,151.26,644.92,202495,202495,3,3,0.5428,4527.0,138.65,120.26
IAH,LAS,AA,111599,100,168.55,828.18,258629,258629,3,3,0.4315,3493.0,144.79,120.57
IAH,LAS,DL,80588,379,131.86,828.18,258629,258629,3,3,0.3116,3493.0,144.79,120.57
IAH,LAS,WN,66442,296,120.57,828.18,258629,258629,3,3,0.2569,3493.0,144.79,120.57
IAH,LAX,AS,81026,25,251.83,2262.28,324026,324026,5,5,0.2501,2305.0,316.06,251.83
IAH,LAX,B6,87061,410,337.38,2262.28,324026,324026,5,5,0.2687,2305.0,316.06,251.83
IAH,LAX,DL,68662,299,376.06,2262.28,324026,324026,5,5,0.2119,2305.0,316.06,251.83
IAH,LAX,NK,71270,294,306.16,2262.28,324026,324026,5,5,0.22,2305.0,316.06,251.83
IAH,LAX,WN,16007,359,312.03,2262.28,324026,324026,5,5,0.0494,2305.0,316.06,251.83
IAH,LGA,B6,38908,340,212.71,1704.44,38908,38908,1,1,1.0,10000.0,212.71,212.71
IAH,MCO,NK,104681,13,400.54,2653.99,104681,104681,1,1,1.0,10000.0,400.54,400.54
IAH,MIA,AA,17787,293,232.09,2102.52,170238,170238,4,4,0.1045,2877.0,301.77,232.09
IAH,MIA,AS,64214,33,331.2,2102.52,170238,170238,4,4,0.3772,2877.0,301.77,232.09
IAH,MIA,NK,45931,200,310.45,2102.52,170238,170238,4,4,0.2698,2877.0,301.77,232.09
IAH,MIA,UA,42306,268,276.99,2102.52,170238,170238,4,4,0.2485,2877.0,301.77,232.09
IAH,MSP,AS,115858,195,103.64,764.82,115858,115858,1,1,1.0,10000.0,103.64,103.64
IAH,ORD,DL,91360,74,204.13,1433.84,154847,154847,3,3,0.59,4991.0,215.75,204.13
IAH,ORD,NK,60068,21,232.23,1433.84,154847,154847,3,3,0.3879,4991.0,215.75,204.13
IAH,ORD,UA,3419,77,236.55,1433.84,154847,154847,3,3,0.0221,4991.0,215.75,204.13
IAH,PHL,AA,92337,344,383.21,2692.45,92337,92337,1,1,1.0,10000.0,383.21,383.21
IAH,PHX,AA,107563,92,259.2,1513.69,230356,230356,3,3,0.4669,3926.0,239.64,206.96
IAH,PHX,F9,90788,241,227.99,1513.69,230356,230356,3,3,0.3941,3926.0,239.64,206.96
IAH,PHX,NK,32005,224,206.96,1513.69,230356,230356,3,3,0.1389,3926.0,239.64,206.96
IAH,SEA,AA,114485,435,214.83,1744.94,114992,114992,2,2,0.9956,9912.0,215.0,214.83
IAH,SEA,NK,507,19,252.3,1744.94,114992,114992,2,2,0.0044,9912.0,215.0,214.83
IAH,SFO,AS,44313,48,311.39,1780.55,120895,120895,3,3,0.3665,3861.0,296.21,275.13
IAH,SFO,B6,18969,254,324.8,1780.55,120895,120895,3,3,0.1569,3861.0,296.21,275.13
IAH,SFO,DL,57613,93,275.13,1780.55,120895,120895,3,3,0.4766,3861.0,296.21,275.13
JFK,ATL,AA,73305,391,333.57,2085.79,284395,284395,4,4,0.2578,3070.0,285.96,241.59
JFK,ATL,B6,18814,400,323.47,2085.79,284395,284395,4,4,0.0662,3070.0,285.96,241.59
JFK,ATL,DL,78659,19,241.59,2085.79,284395,284395,4,4,0.2766,3070.0,285.96,241.59
JFK,ATL,WN,113617,76,279.75,2085.79,284395,284395,4,4,0.3995,3070.0,285.96,241.59
JFK,BOS,F9,108938,331,295.18,2535.67,108938,108938,1,1,1.0,10000.0,295.18,295.18
JFK,CLT,AA,101308,105,223.03,1192.34,311293,311293,5,5,0.3254,2906.0,195.8,171.73
JFK,CLT,AS,36531,49,171.73,1192.34,311293,311293,5,5,0.1174,2906.0,195.8,171.73
JFK,CLT,F9,117835,239,185.91,1192.34,311293,311293,5,5,0.3785,2906.0,195.8,171.73
JFK,CLT,NK,51683,286,180.15,1192.34,311293,311293,5,5,0.166,2906.0,195.8,171.73
JFK,CLT,WN,3936,241,219.72,1192.34,311293,311293,5,5,0.0126,2906.0,195.8,171.73
JFK,DEN,AA,31691,352,257.92,1807.32,46952,46952,2,2,0.675,5612.0,236.96,193.44
JFK,DEN,DL,15261,226,193.44,1807.32,46952,46952,2,2,0.325,5612.0,236.96,193.44
JFK,DFW,F9,1894,470,186.52,1661.71,1894,1894,1,1,1.0,10000.0,186.52,186.52
JFK,DTW,B6,5452,418,294.12,1822.4,98865,98865,3,3,0.0551,5820.0,276.94,207.23
JFK,DTW,F9,21253,480,207.23,1822.4,98865,98865,3,3,0.215,5820.0,276.94,207.23
JFK,DTW,WN,72160,497,296.18,1822.4,98865,98865,3,3,0.7299,5820.0,276.94,207.23
JFK,EWR,B6,10050,404,192.8,1312.34,10050,10050,1,1,1.0,10000.0,192.8,192.8
JFK,IAH,AA,106354,415,166.03,1495.8,340725,340725,4,4,0.3121,3290.0,199.76,166.03
JFK,IAH,AS,118505,409,190.6,1495.8,340725,340725,4,4,0.3478,3290.0,199.76,166.03
JFK,IAH,NK,113340,130,241.28,1495.8,340725,340725,4,4,0.3326,3290.0,199.76,166.03
JFK,IAH,WN,2526,11,186.8,1495.8,340725,340725,4,4,0.0074,3290.0,199.76,166.03
JFK,LAS,B6,75541,386,347.85,2626.46,184797,184797,2,2,0.4088,5166.0,342.6,338.97
JFK,LAS,F9,109256,384,338.97,2626.46,184797,184797,2,2,0.5912,5166.0,342.6,338.97
JFK,LAX,AA,88925,44,307.38,1713.55,127752,127752,4,4,0.6961,5323.0,299.44,259.1
JFK,LAX,DL,26094,242,259.1,1713.55,127752,127752,4,4,0.2043,5323.0,299.44,259.1
JFK,LAX,F9,9254,144,341.32,1713.55,127752,127752,4,4,0.0724,5323.0,299.44,259.1
JFK,LAX,WN,3479,278,287.75,1713.55,127752,127752,4,4,0.0272,5323.0,299.44,259.1
JFK,LGA,AS,73053,341,221.37,1045.34,195968,195968,3,3,0.3728,4656.0,225.33,187.02
JFK,LGA,B6,111404,272,231.89,1045.34,195968,195968,3,3,0.5685,4656.0,225.33,187.02
JFK,LGA,DL,11511,241,187.02,1045.34,195968,195968,3,3,0.0587,4656.0,225.33,187.02
JFK,MCO,AA,52058,347,198.51,751.12,215169,215169,4,4,0.2419,2595.0,194.33,140.67
JFK,MCO,AS,48477,181,140.67,751.12,215169,215169,4,4,0.2253,2595.0,194.33,140.67
JFK,MCO,DL,71157,489,225.53,751.12,215169,215169,4,4,0.3307,2595.0,194.33,140.67
JFK,MCO,UA,43477,54,198.09,751.12,215169,215169,4,4,0.2021,2595.0,194.33,140.67
JFK,MIA,AA,39037,428,174.65,419.46,201968,201968,5,5,0.1933,3090.0,162.95,151.99
JFK,MIA,AS,12888,155,168.1,419.46,201968,201968,5,5,0.0638,3090.0,162.95,151.99
JFK,MIA,B6,89897,62,153.12,419.46,201968,201968,5,5,0.4451,3090.0,162.95,151.99
JFK,MIA,DL,7433,114,151.99,419.46,201968,201968,5,5,0.0368,3090.0,162.95,151.99
JFK,MIA,UA,52713,65,171.35,419.46,201968,201968,5,5,0.261,3090.0,162.95,151.99
JFK,MSP,B6,5668,283,171.87,646.86,66031,66031,2,2,0.0858,8431.0,186.25,171.87
JFK,MSP,DL,60363,498,187.6,646.86,66031,66031,2,2,0.9142,8431.0,186.25,171.87
JFK,ORD,DL,94205,113,404.86,2685.48,139890,139890,2,2,0.6734,5601.0,404.09,402.5
JFK,ORD,F9,45685,215,402.5,2685.48,139890,139890,2,2,0.3266,5601.0,404.09,402.5
JFK,PHL,WN,94765,364,302.06,1955.78,94765,94765,1,1,1.0,10000.0,302.06,302.06
JFK,PHX,B6,77650,335,375.92,2491.61,234442,234442,5,5,0.3312,2771.0,366.56,285.57
JFK,PHX,DL,54033,127,285.57,2491.61,234442,234442,5,5,0.2305,2771.0,366.56,285.57
JFK,PHX,F9,23728,173,375.73,2491.61,234442,234442,5,5,0.1012,2771.0,366.56,285.57
JFK,PHX,NK,3503,369,366.84,2491.61,234442,234442,5,5,0.0149,2771.0,366.56,285.57
JFK,PHX,WN,75528,388,411.97,2491.61,234442,234442,5,5,0.3222,2771.0,366.56,285.57
JFK,SEA,AS,2336,337,383.37,2277.34,25159,25159,2,2,0.0928,8316.0,394.97,383.37
JFK,SEA,F9,22823,48,396.16,2277.34,25159,25159,2,2,0.9072,8316.0,394.97,383.37
JFK,SFO,NK,71958,145,272.9,1665.28,180891,180891,3,3,0.3978,3409.0,255.49,240.9
JFK,SFO,UA,49780,121,247.65,1665.28,180891,180891,3,3,0.2752,3409.0,255.49,240.9
JFK,SFO,WN,59153,351,240.9,1665.28,180891,180891,3,3,0.327,3409.0,255.49,240.9
LAS,ATL,WN,117736,105,151.86,833.36,117736,117736,1,1,1.0,10000.0,151.86,151.86
LAS,BOS,B6,49827,359,186.66,747.32,325851,325851,5,5,0.1529,2668.0,157.28,134.6
LAS,BOS,DL,97566,324,176.81,747.32,325851,325851,5,5,0.2994,2668.0,157.28,134.6
LAS,BOS,F9,7053,233,138.4,747.32,325851,325851,5,5,0.0216,2668.0,157.28,134.6
LAS,BOS,NK,113901,472,134.6,747.32,325851,325851,5,5,0.3495,2668.0,157.28,134.6
LAS,BOS,UA,57504,220,145.91,747.32,325851,325851,5,5,0.1765,2668.0,157.28,134.6
LAS,CLT,DL,30490,462,159.53,433.68,93737,93737,2,2,0.3253,5610.0,141.41,132.67
LAS,CLT,F9,63247,230,132.67,433.68,93737,93737,2,2,0.6747,5610.0,141.41,132.67
LAS,DEN,B6,43288,480,117.76,542.25,145709,145709,4,4,0.2971,2872.0,115.95,106.69
LAS,DEN,DL,52210,494,117.97,542.25,145709,145709,4,4,0.3583,2872.0,115.95,106.69
LAS,DEN,F9,36003,444,106.69,542.25,145709,145709,4,4,0.2471,2872.0,115.95,106.69
LAS,DEN,NK,14208,439,126.49,542.25,145709,145709,4,4,0.0975,2872.0,115.95,106.69
LAS,DFW,AA,75635,332,426.54,2541.44,302409,302409,5,5,0.2501,3130.0,396.88,336.94
LAS,DFW,B6,119454,453,422.28,2541.44,302409,302409,5,5,0.395,3130.0,396.88,336.94
LAS,DFW,F9,5982,499,389.15,2541.44,302409,302409,5,5,0.0198,3130.0,396.88,336.94
LAS,DFW,NK,9063,74,430.06,2541.44,302409,302409,5,5,0.03,3130.0,396.88,336.94
LAS,DFW,WN,92275,285,336.94,2541.44,302409,302409,5,5,0.3051,3130.0,396.88,336.94
LAS,DTW,DL,93448,57,323.07,1833.18,156859,156859,3,3,0.5957,4618.0,310.05,209.97
LAS,DTW,NK,14086,153,209.97,1833.18,156859,156859,3,3,0.0898,4618.0,310.05,209.97
LAS,DTW,UA,49325,446,313.96,1833.18,156859,156859,3,3,0.3145,4618.0,310.05,209.97
LAS,EWR,AA,21506,70,361.1,2036.98,21506,21506,1,1,1.0,10000.0,361.1,361.1
LAS,IAH,B6,115304,76,258.34,2313.16,181889,181889,3,3,0.6339,4836.0,252.26,240.25
LAS,IAH,DL,48934,217,242.28,2313.16,181889,181889,3,3,0.269,4836.0,252.26,240.25
LAS,IAH,WN,17651,410,240.25,2313.16,181889,181889,3,3,0.097,4836.0,252.26,240.25
LAS,JFK,AS,58217,269,258.61,1646.01,143731,143731,3,3,0.405,3499.0,289.66,258.61
LAS,JFK,B6,52381,291,310.68,1646.01,143731,143731,3,3,0.3644,3499.0,289.66,258.61
LAS,JFK,NK,33133,307,311.0,1646.01,143731,143731,3,3,0.2305,3499.0,289.66,258.61
LAS,LAX,AA,53008,434,188.67,1103.04,145301,145301,2,2,0.3648,5366.0,169.42,158.36
LAS,LAX,UA,92293,94,158.36,1103.04,145301,145301,2,2,0.6352,5366.0,169.42,158.36
LAS,LGA,AA,84201,48,375.14,2627.46,206761,206761,3,3,0.4072,4284.0,334.54,289.77
