Origin,Dest,Carrier,total_passengers,row_count,avg_fare_weighted,avg_distance_weighted,route_total_passengers_all,route_total_passengers_valid,carriers_on_route_all,carriers_on_route_valid,route_share,route_HHI,route_avg_fare_all,route_min_fare_all
DTW,ATL,UA,83273,332,136.75,653.69,213343,213343,3,3,0.3903,3382.0,148.66,125.43
DTW,BOS,AA,43299,198,212.45,1439.86,222471,222471,5,5,0.1946,2957.0,191.85,170.14
DTW,BOS,AS,19079,378,189.03,1439.86,222471,222471,5,5,0.0858,2957.0,191.85,170.14
DTW,BOS,F9,80000,93,202.65,1439.86,222471,222471,5,5,0.3596,2957.0,191.85,170.14
DTW,BOS,NK,77371,499,170.6,1439.86,222471,222471,5,5,0.3478,2957.0,191.85,170.14
DTW,BOS,UA,2722,454,170.14,1439.86,222471,222471,5,5,0.0122,2957.0,191.85,170.14
DTW,CLT,B6,51410,113,149.99,964.12,51410,51410,1,1,1.0,10000.0,149.99,149.99
DTW,DEN,NK,67472,206,378.8,2349.14,129543,129543,2,2,0.5208,5009.0,379.52,378.8
DTW,DEN,WN,62071,170,380.3,2349.14,129543,129543,2,2,0.4792,5009.0,379.52,378.8
DTW,DFW,F9,43892,471,291.69,1687.49,144481,144481,3,3,0.3038,4398.0,286.48,275.69
DTW,DFW,NK,17163,410,325.59,1687.49,144481,144481,3,3,0.1188,4398.0,286.48,275.69
DTW,DFW,UA,83426,476,275.69,1687.49,144481,144481,3,3,0.5774,4398.0,286.48,275.69
DTW,EWR,AA,84766,125,284.56,2008.8,148009,148009,2,2,0.5727,5106.0,244.72,191.32
DTW,EWR,AS,63243,122,191.32,2008.8,148009,148009,2,2,0.4273,5106.0,244.72,191.32
DTW,IAH,AA,52403,290,272.39,1331.6,186720,186720,3,3,0.2807,3378.0,247.98,237.49
DTW,IAH,AS,65047,41,237.49,1331.6,186720,186720,3,3,0.3484,3378.0,247.98,237.49
DTW,IAH,UA,69270,414,239.36,1331.6,186720,186720,3,3,0.371,3378.0,247.98,237.49
DTW,JFK,AA,95897,240,221.79,1623.09,214418,214418,2,2,0.4472,5056.0,262.85,221.79
DTW,JFK,AS,118521,500,296.07,1623.09,214418,214418,2,2,0.5528,5056.0,262.85,221.79
DTW,LAS,AA,110085,339,230.61,1288.84,230505,230505,4,4,0.4776,3618.0,200.6,160.16
DTW,LAS,AS,37581,397,187.97,1288.84,230505,230505,4,4,0.163,3618.0,200.6,160.16
DTW,LAS,UA,7821,375,226.92,1288.84,230505,230505,4,4,0.0339,3618.0,200.6,160.16
DTW,LAS,WN,75018,271,160.16,1288.84,230505,230505,4,4,0.3255,3618.0,200.6,160.16
DTW,LAX,AA,74598,42,333.47,1797.79,210550,210550,3,3,0.3543,3574.0,320.68,301.6
DTW,LAX,B6,90744,199,319.68,1797.79,210550,210550,3,3,0.431,3574.0,320.68,301.6
DTW,LAX,NK,45208,423,301.6,1797.79,210550,210550,3,3,0.2147,3574.0,320.68,301.6
DTW,LGA,AS,52559,284,241.26,1572.87,52559,52559,1,1,1.0,10000.0,241.26,241.26
DTW,MCO,WN,119962,126,232.41,1421.25,119962,119962,1,1,1.0,10000.0,232.41,232.41
DTW,MIA,AS,78826,161,353.43,2360.34,239029,239029,4,4,0.3298,3088.0,307.74,266.15
DTW,MIA,B6,96630,463,266.15,2360.34,239029,239029,4,4,0.4043,3088.0,307.74,266.15
DTW,MIA,DL,37522,202,296.23,2360.34,239029,239029,4,4,0.157,3088.0,307.74,266.15
DTW,MIA,NK,26051,268,340.35,2360.34,239029,239029,4,4,0.109,3088.0,307.74,266.15
DTW,MSP,NK,52379,401,110.7,644.18,103672,103672,2,2,0.5052,5001.0,135.62,110.7
DTW,MSP,UA,51293,353,161.06,644.18,103672,103672,2,2,0.4948,5001.0,135.62,110.7
DTW,ORD,F9,43255,475,208.69,1225.02,43255,43255,1,1,1.0,10000.0,208.69,208.69
DTW,PHL,AA,5219,308,248.86,2086.86,79543,79543,3,3,0.0656,6843.0,223.47,221.11
DTW,PHL,AS,64917,369,221.11,2086.86,79543,79543,3,3,0.8161,6843.0,223.47,221.11
DTW,PHL,F9,9407,311,225.65,2086.86,79543,79543,3,3,0.1183,6843.0,223.47,221.11
DTW,PHX,AA,94066,396,273.56,2617.37,107968,107968,2,2,0.8712,7756.0,279.08,273.56
DTW,PHX,F9,13902,491,316.46,2617.37,107968,107968,2,2,0.1288,7756.0,279.08,273.56
DTW,SEA,AA,85911,225,125.31,660.15,299013,299013,4,4,0.2873,3204.0,128.52,109.94
DTW,SEA,DL,82536,90,110.68,660.15,299013,299013,4,4,0.276,3204.0,128.52,109.94
DTW,SEA,NK,119750,238,144.8,660.15,299013,299013,4,4,0.4005,3204.0,128.52,109.94
DTW,SEA,UA,10816,407,109.94,660.15,299013,299013,4,4,0.0362,3204.0,128.52,109.94
DTW,SFO,DL,103219,173,214.29,1209.46,248563,248563,4,4,0.4153,3443.0,221.46,211.29
DTW,SFO,NK,900,432,220.52,1209.46,248563,248563,4,4,0.0036,3443.0,221.46,211.29
DTW,SFO,UA,81850,84,238.3,1209.46,248563,248563,4,4,0.3293,3443.0,221.46,211.29
DTW,SFO,WN,62594,334,211.29,1209.46,248563,248563,4,4,0.2518,3443.0,221.46,211.29
EWR,ATL,WN,97276,315,181.66,1389.87,97276,97276,1,1,1.0,10000.0,181.66,181.66
EWR,BOS,NK,60784,460,272.59,2313.63,60784,60784,1,1,1.0,10000.0,272.59,272.59
EWR,CLT,AA,88549,463,330.91,2020.3,251010,251010,4,4,0.3528,2661.0,354.87,330.91
EWR,CLT,B6,45035,463,395.22,2020.3,251010,251010,4,4,0.1794,2661.0,354.87,330.91
EWR,CLT,NK,59132,261,380.89,2020.3,251010,251010,4,4,0.2356,2661.0,354.87,330.91
EWR,CLT,UA,58294,103,333.68,2020.3,251010,251010,4,4,0.2322,2661.0,354.87,330.91
EWR,DEN,WN,21615,172,207.7,1804.15,21615,21615,1,1,1.0,10000.0,207.7,207.7
EWR,DFW,B6,25972,379,104.42,459.12,83995,83995,2,2,0.3092,5728.0,92.85,87.67
EWR,DFW,F9,58023,235,87.67,459.12,83995,83995,2,2,0.6908,5728.0,92.85,87.67
EWR,DTW,AA,114462,446,136.06,353.67,250493,250493,5,5,0.4569,2964.0,150.84,136.06
EWR,DTW,AS,12289,471,157.51,353.67,250493,250493,5,5,0.0491,2964.0,150.84,136.06
EWR,DTW,B6,48071,171,183.02,353.67,250493,250493,5,5,0.1919,2964.0,150.84,136.06
EWR,DTW,F9,47252,87,148.43,353.67,250493,250493,5,5,0.1886,2964.0,150.84,136.06
EWR,DTW,NK,28419,43,157.04,353.67,250493,250493,5,5,0.1135,2964.0,150.84,136.06
EWR,IAH,B6,85990,473,121.68,653.33,277893,277893,3,3,0.3094,3390.0,132.76,119.3
EWR,IAH,DL,109668,455,151.53,653.33,277893,277893,3,3,0.3946,3390.0,132.76,119.3
EWR,IAH,WN,82235,112,119.3,653.33,277893,277893,3,3,0.2959,3390.0,132.76,119.3
EWR,JFK,DL,70528,378,216.71,2011.91,70528,70528,1,1,1.0,10000.0,216.71,216.71
EWR,LAS,AS,27489,374,301.66,2654.7,242356,242356,5,5,0.1134,2104.0,336.57,283.21
EWR,LAS,DL,48152,350,316.66,2654.7,242356,242356,5,5,0.1987,2104.0,336.57,283.21
EWR,LAS,F9,58681,247,417.09,2654.7,242356,242356,5,5,0.2421,2104.0,336.57,283.21
EWR,LAS,UA,52782,281,283.21,2654.7,242356,242356,5,5,0.2178,2104.0,336.57,283.21
EWR,LAS,WN,55252,241,336.73,2654.7,242356,242356,5,5,0.228,2104.0,336.57,283.21
EWR,LAX,WN,6235,495,341.77,2221.37,6235,6235,1,1,1.0,10000.0,341.77,341.77
EWR,LGA,AS,115873,204,368.0,2663.5,129096,129096,2,2,0.8976,8162.0,375.13,368.0
EWR,LGA,DL,13223,79,437.62,2663.5,129096,129096,2,2,0.1024,8162.0,375.13,368.0
EWR,MCO,AS,68329,492,341.95,2524.81,126891,126891,2,2,0.5385,5030.0,310.26,273.29
EWR,MCO,B6,58562,115,273.29,2524.81,126891,126891,2,2,0.4615,5030.0,310.26,273.29
EWR,MIA,AA,119807,359,247.1,1709.1,371124,371124,4,4,0.3228,2579.0,243.35,233.21
EWR,MIA,DL,85547,253,255.09,1709.1,371124,371124,4,4,0.2305,2579.0,243.35,233.21
EWR,MIA,F9,90364,240,233.21,1709.1,371124,371124,4,4,0.2435,2579.0,243.35,233.21
EWR,MIA,NK,75406,154,236.23,1709.1,371124,371124,4,4,0.2032,2579.0,243.35,233.21
EWR,MSP,AS,32704,76,379.82,2223.1,229287,229287,4,4,0.1426,3296.0,373.49,309.53
EWR,MSP,B6,100458,171,389.55,2223.1,229287,229287,4,4,0.4381,3296.0,373.49,309.53
EWR,MSP,F9,20250,249,309.53,2223.1,229287,229287,4,4,0.0883,3296.0,373.49,309.53
EWR,MSP,UA,75875,111,366.56,2223.1,229287,229287,4,4,0.3309,3296.0,373.49,309.53
EWR,ORD,AS,46390,471,385.4,2676.04,131318,131318,2,2,0.3533,5430.0,336.37,309.59
EWR,ORD,NK,84928,204,309.59,2676.04,131318,131318,2,2,0.6467,5430.0,336.37,309.59
EWR,PHL,AS,92232,363,280.86,1058.1,329499,329499,5,5,0.2799,2698.0,251.2,219.09
EWR,PHL,DL,74118,250,234.0,1058.1,329499,329499,5,5,0.2249,2698.0,251.2,219.09
EWR,PHL,F9,21446,87,271.89,1058.1,329499,329499,5,5,0.0651,2698.0,251.2,219.09
EWR,PHL,UA,119805,91,241.17,1058.1,329499,329499,5,5,0.3636,2698.0,251.2,219.09
EWR,PHL,WN,21898,282,219.09,1058.1,329499,329499,5,5,0.0665,2698.0,251.2,219.09
EWR,PHX,NK,113541,219,368.38,2123.27,161674,161674,2,2,0.7023,5819.0,374.71,368.38
EWR,PHX,WN,48133,290,389.64,2123.27,161674,161674,2,2,0.2977,5819.0,374.71,368.38
EWR,SEA,AS,96310,208,235.7,1497.82,220397,220397,4,4,0.437,3076.0,262.86,231.72
EWR,SEA,B6,60035,194,283.8,1497.82,220397,220397,4,4,0.2724,3076.0,262.86,231.72
EWR,SEA,UA,29839,336,231.72,1497.82,220397,220397,4,4,0.1354,3076.0,262.86,231.72
EWR,SEA,WN,34213,198,329.7,1497.82,220397,220397,4,4,0.1552,3076.0,262.86,231.72
EWR,SFO,AS,90194,205,152.91,396.08,91142,91142,2,2,0.9896,9794.0,153.2,152.91
EWR,SFO,UA,948,426,180.35,396.08,91142,91142,2,2,0.0104,9794.0,153.2,152.91
IAH,ATL,AS,113899,441,271.72,1354.19,345538,345538,5,5,0.3296,2387.0,256.43,192.97
IAH,ATL,B6,47248,61,192.97,1354.19,345538,345538,5,5,0.1367,2387.0,256.43,192.97
IAH,ATL,DL,95402,473,267.42,1354.19,345538,345538,5,5,0.2761,2387.0,256.43,192.97
IAH,ATL,F9,33486,178,256.85,1354.19,345538,345538,5,5,0.0969,2387.0,256.43,192.97
IAH,ATL,WN,55503,138,259.91,1354.19,345538,345538,5,5,0.1606,2387.0,256.43,192.97
IAH,BOS,AA,92280,161,324.81,1754.62,244633,244633,3,3,0.3772,3547.0,319.21,312.88
IAH,BOS,DL,52662,48,321.36,1754.62,244633,244633,3,3,0.2153,3547.0,319.21,312.88
IAH,BOS,F9,99691,101,312.88,1754.62,244633,244633,3,3,0.4075,3547.0,319.21,312.88
IAH,CLT,AS,118009,375,282.44,1186.03,154696,154696,2,2,0.7628,6381.0,277.89,263.27
IAH,CLT,DL,36687,495,263.27,1186.03,154696,154696,2,2,0.2372,6381.0,277.89,263.27
IAH,DEN,NK,102425,474,321.52,2332.9,102425,102425,1,1,1.0,10000.0,321.52,321.52
IAH,DFW,AS,60890,277,284.94,1917.72,60890,60890,1,1,1.0,10000.0,284.94,284.94
IAH,DTW,AS,91358,450,178.23,1650.92,318252,318252,4,4,0.2871,3098.0,225.46,178.23
IAH,DTW,DL,104775,75,219.73,1650.92,318252,318252,4,4,0.3292,3098.0,225.46,178.23
IAH,DTW,NK,13164,411,265.22,1650.92,318252,318252,4,4,0.0414,3098.0,225.46,178.23
IAH,DTW,UA,108955,136,265.76,1650.92,318252,318252,4,4,0.3424,3098.0,225.46,178.23
IAH,EWR,DL,3222,257,306.11,1400.89,22776,22776,2,2,0.1415,7570.0,215.73,200.84
IAH,EWR,WN,19554,134,200.84,1400.89,22776,22776,2,2,0.8585,7570.0,215.73,200.84
IAH,JFK,WN,43617,481,175.6,1717.32,43617,43617,1,1,1.0,10000.0,175.6,175.6
IAH,LAS,AA,19605,282,369.9,2079.16,107030,107030,2,2,0.1832,7007.0,329.3,320.19
IAH,LAS,DL,87425,144,320.19,2079.16,107030,107030,2,2,0.8168,7007.0,329.3,320.19
IAH,LAX,B6,93368,320,281.76,1777.71,286277,286277,4,4,0.3261,3145.0,301.55,281.76
IAH,LAX,DL,68522,351,333.38,1777.71,286277,286277,4,4,0.2394,3145.0,301.55,281.76
IAH,LAX,F9,110261,320,292.25,1777.71,286277,286277,4,4,0.3852,3145.0,301.55,281.76
IAH,LAX,WN,14126,433,350.51,1777.71,286277,286277,4,4,0.0493,3145.0,301.55,281.76
IAH,LGA,F9,46061,371,215.92,1697.49,46061,46061,1,1,1.0,10000.0,215.92,215.92
IAH,MCO,WN,36385,124,211.73,1669.97,36385,36385,1,1,1.0,10000.0,211.73,211.73
IAH,MIA,AS,107385,265,176.02,1303.3,220167,220167,2,2,0.4877,5003.0,171.79,167.76
IAH,MIA,F9,112782,190,167.76,1303.3,220167,220167,2,2,0.5123,5003.0,171.79,167.76
IAH,MSP,AS,48206,144,164.63,780.6,290985,290985,4,4,0.1657,2652.0,150.02,127.51
IAH,MSP,B6,75926,208,170.47,780.6,290985,290985,4,4,0.2609,2652.0,150.02,127.51
IAH,MSP,F9,98383,417,127.51,780.6,290985,290985,4,4,0.3381,2652.0,150.02,127.51
IAH,MSP,NK,68470,331,149.39,780.6,290985,290985,4,4,0.2353,2652.0,150.02,127.51
IAH,ORD,AA,13420,70,351.84,2395.51,258513,258513,4,4,0.0519,3185.0,346.4,297.34
IAH,ORD,B6,100643,307,297.34,2395.51,258513,258513,4,4,0.3893,3185.0,346.4,297.34
IAH,ORD,F9,88660,319,373.46,2395.51,258513,258513,4,4,0.343,3185.0,346.4,297.34
IAH,ORD,NK,55790,377,390.6,2395.51,258513,258513,4,4,0.2158,3185.0,346.4,297.34
IAH,PHL,AA,57892,233,318.35,2100.27,291913,291913,5,5,0.1983,2780.0,315.75,250.96
IAH,PHL,B6,29855,304,313.52,2100.27,291913,291913,5,5,0.1023,2780.0,315.75,250.96
IAH,PHL,DL,8974,97,387.58,2100.27,291913,291913,5,5,0.0307,2780.0,315.75,250.96
IAH,PHL,F9,85036,430,391.12,2100.27,291913,291913,5,5,0.2913,2780.0,315.75,250.96
IAH,PHL,UA,110156,326,250.96,2100.27,291913,291913,5,5,0.3774,2780.0,315.75,250.96
IAH,PHX,DL,39023,52,206.25,559.07,189235,189235,3,3,0.2062,4153.0,228.31,206.25
IAH,PHX,NK,107267,418,230.76,559.07,189235,189235,3,3,0.5668,4153.0,228.31,206.25
IAH,PHX,WN,42945,236,242.22,559.07,189235,189235,3,3,0.2269,4153.0,228.31,206.25
IAH,SEA,AA,106130,195,253.74,1898.63,415106,415106,5,5,0.2557,2131.0,247.16,219.06
IAH,SEA,B6,99429,96,219.06,1898.63,415106,415106,5,5,0.2395,2131.0,247.16,219.06
IAH,SEA,NK,93219,182,259.68,1898.63,415106,415106,5,5,0.2246,2131.0,247.16,219.06
IAH,SEA,UA,50660,448,224.4,1898.63,415106,415106,5,5,0.122,2131.0,247.16,219.06
IAH,SEA,WN,65668,397,278.86,1898.63,415106,415106,5,5,0.1582,2131.0,247.16,219.06
IAH,SFO,AA,46686,137,282.0,1196.47,161472,161472,4,4,0.2891,2534.0,248.92,224.19
IAH,SFO,AS,36758,34,224.19,1196.47,161472,161472,4,4,0.2276,2534.0,248.92,224.19
IAH,SFO,UA,34994,92,259.54,1196.47,161472,161472,4,4,0.2167,2534.0,248.92,224.19
IAH,SFO,WN,43034,335,225.53,1196.47,161472,161472,4,4,0.2665,2534.0,248.92,224.19
JFK,ATL,AA,21042,151,380.21,2461.26,252927,252927,4,4,0.0832,3410.0,363.67,302.98
JFK,ATL,NK,96396,191,409.38,2461.26,252927,252927,4,4,0.3811,3410.0,363.67,302.98
JFK,ATL,UA,29655,177,419.96,2461.26,252927,252927,4,4,0.1172,3410.0,363.67,302.98
JFK,ATL,WN,105834,416,302.98,2461.26,252927,252927,4,4,0.4184,3410.0,363.67,302.98
JFK,BOS,AS,75539,284,307.99,1296.7,197187,197187,4,4,0.3831,2748.0,281.35,254.74
JFK,BOS,F9,45043,33,278.21,1296.7,197187,197187,4,4,0.2284,2748.0,281.35,254.74
JFK,BOS,NK,35668,122,259.45,1296.7,197187,197187,4,4,0.1809,2748.0,281.35,254.74
JFK,BOS,WN,40937,123,254.74,1296.7,197187,197187,4,4,0.2076,2748.0,281.35,254.74
JFK,CLT,AS,90808,218,145.8,447.33,397789,397789,5,5,0.2283,2353.0,125.78,108.11
JFK,CLT,B6,109856,174,117.88,447.33,397789,397789,5,5,0.2762,2353.0,125.78,108.11
JFK,CLT,DL,27923,416,158.57,447.33,397789,397789,5,5,0.0702,2353.0,125.78,108.11
JFK,CLT,F9,54483,182,128.71,447.33,397789,397789,5,5,0.137,2353.0,125.78,108.11
JFK,CLT,NK,114719,363,108.11,447.33,397789,397789,5,5,0.2884,2353.0,125.78,108.11
JFK,DEN,AA,83209,336,313.39,2019.95,129414,129414,2,2,0.643,5409.0,308.28,299.09
JFK,DEN,WN,46205,346,299.09,2019.95,129414,129414,2,2,0.357,5409.0,308.28,299.09
JFK,DFW,DL,919,261,161.18,1006.5,302672,302672,4,4,0.003,3432.0,162.69,133.79
JFK,DFW,NK,73603,373,175.19,1006.5,302672,302672,4,4,0.2432,3432.0,162.69,133.79
JFK,DFW,UA,115301,274,133.79,1006.5,302672,302672,4,4,0.3809,3432.0,162.69,133.79
JFK,DFW,WN,112849,119,184.07,1006.5,302672,302672,4,4,0.3728,3432.0,162.69,133.79
JFK,DTW,AS,60649,145,244.69,2158.71,185811,185811,3,3,0.3264,3665.0,274.7,244.69
JFK,DTW,B6,38673,123,275.49,2158.71,185811,185811,3,3,0.2081,3665.0,274.7,244.69
JFK,DTW,WN,86489,202,295.39,2158.71,185811,185811,3,3,0.4655,3665.0,274.7,244.69
JFK,EWR,DL,100427,20,185.0,484.73,100427,100427,1,1,1.0,10000.0,185.0,185.0
JFK,IAH,AS,33098,28,279.12,1333.49,144417,144417,2,2,0.2292,6467.0,201.19,178.02
JFK,IAH,UA,111319,491,178.02,1333.49,144417,144417,2,2,0.7708,6467.0,201.19,178.02
JFK,LAS,B6,3267,56,271.53,1826.88,74515,74515,2,2,0.0438,9162.0,186.97,183.09
JFK,LAS,DL,71248,379,183.09,1826.88,74515,74515,2,2,0.9562,9162.0,186.97,183.09
JFK,LAX,AS,68827,440,269.62,2530.68,238712,238712,4,4,0.2883,3013.0,275.77,229.98
JFK,LAX,DL,13664,416,356.07,2530.68,238712,238712,4,4,0.0572,3013.0,275.77,229.98
JFK,LAX,NK,73660,459,317.93,2530.68,238712,238712,4,4,0.3086,3013.0,275.77,229.98
JFK,LAX,UA,82561,334,229.98,2530.68,238712,238712,4,4,0.3459,3013.0,275.77,229.98
JFK,LGA,AA,33263,216,211.79,1907.05,266745,266745,4,4,0.1247,3598.0,288.24,211.79
JFK,LGA,AS,106626,52,280.47,1907.05,266745,266745,4,4,0.3997,3598.0,288.24,211.79
JFK,LGA,B6,113854,313,319.74,1907.05,266745,266745,4,4,0.4268,3598.0,288.24,211.79
JFK,LGA,WN,13002,116,271.79,1907.05,266745,266745,4,4,0.0487,3598.0,288.24,211.79
JFK,MCO,AA,97562,451,172.68,692.36,264218,264218,5,5,0.3692,2762.0,152.25,113.91
JFK,MCO,AS,86388,428,139.5,692.36,264218,264218,5,5,0.327,2762.0,152.25,113.91
JFK,MCO,B6,32915,393,113.91,692.36,264218,264218,5,5,0.1246,2762.0,152.25,113.91
JFK,MCO,DL,30647,362,155.59,692.36,264218,264218,5,5,0.116,2762.0,152.25,113.91
JFK,MCO,WN,16706,203,168.24,692.36,264218,264218,5,5,0.0632,2762.0,152.25,113.91
JFK,MIA,AA,43150,227,345.81,2707.3,201759,201759,4,4,0.2139,3446.0,364.71,332.48
JFK,MIA,B6,100630,238,353.27,2707.3,201759,201759,4,4,0.4988,3446.0,364.71,332.48
JFK,MIA,DL,15680,499,332.48,2707.3,201759,201759,4,4,0.0777,3446.0,364.71,332.48
JFK,MIA,NK,42299,187,423.15,2707.3,201759,201759,4,4,0.2097,3446.0,364.71,332.48
JFK,MSP,UA,51765,320,135.86,538.89,51765,51765,1,1,1.0,10000.0,135.86,135.86
JFK,ORD,WN,29363,145,161.02,642.19,29363,29363,1,1,1.0,10000.0,161.02,161.02
JFK,PHL,B6,65647,497,262.32,1566.48,133459,133459,4,4,0.4919,3916.0,259.32,225.1
JFK,PHL,F9,3762,128,225.1,1566.48,133459,133459,4,4,0.0282,3916.0,259.32,225.1
JFK,PHL,UA,14695,305,231.29,1566.48,133459,133459,4,4,0.1101,3916.0,259.32,225.1
JFK,PHL,WN,49355,375,266.28,1566.48,133459,133459,4,4,0.3698,3916.0,259.32,225.1
JFK,PHX,AS,28085,111,93.9,458.66,162347,162347,3,3,0.173,5329.0,108.72,93.9
JFK,PHX,B6,113185,158,110.92,458.66,162347,162347,3,3,0.6972,5329.0,108.72,93.9
JFK,PHX,NK,21077,212,116.68,458.66,162347,162347,3,3,0.1298,5329.0,108.72,93.9
JFK,SEA,AS,42861,172,255.12,1802.65,129960,129960,4,4,0.3298,3320.0,262.8,227.6
JFK,SEA,NK,28694,410,341.21,1802.65,129960,129960,4,4,0.2208,3320.0,262.8,227.6
JFK,SEA,UA,4296,269,259.14,1802.65,129960,129960,4,4,0.0331,3320.0,262.8,227.6
JFK,SEA,WN,54109,405,227.6,1802.65,129960,129960,4,4,0.4164,3320.0,262.8,227.6
JFK,SFO,B6,64077,332,162.48,879.73,115984,115984,2,2,0.5525,5055.0,166.23,162.48
JFK,SFO,NK,51907,288,170.85,879.73,115984,115984,2,2,0.4475,5055.0,166.23,162.48
LAS,ATL,AA,103497,90,194.36,1727.52,351676,351676,5,5,0.2943,2300.0,239.13,194.36
LAS,ATL,AS,80470,176,248.2,1727.52,351676,351676,5,5,0.2288,2300.0,239.13,194.36
LAS,ATL,DL,78517,409,262.03,1727.52,351676,351676,5,5,0.2233,2300.0,239.13,194.36
LAS,ATL,F9,20998,212,196.56,1727.52,351676,351676,5,5,0.0597,2300.0,239.13,194.36
LAS,ATL,UA,68194,344,283.14,1727.52,351676,351676,5,5,0.1939,2300.0,239.13,194.36
LAS,BOS,AA,37547,334,404.0,2699.47,118012,118012,5,5,0.3182,2705.0,427.91,396.01
LAS,BOS,AS,43369,261,444.0,2699.47,118012,118012,5,5,0.3675,2705.0,427.91,396.01
LAS,BOS,B6,9296,299,433.66,2699.47,118012,118012,5,5,0.0788,2705.0,427.91,396.01
LAS,BOS,NK,15223,418,396.01,2699.47,118012,118012,5,5,0.129,2705.0,427.91,396.01
LAS,BOS,WN,12577,409,478.2,2699.47,118012,118012,5,5,0.1066,2705.0,427.91,396.01
LAS,CLT,B6,5610,420,104.46,323.18,24488,24488,2,2,0.2291,6468.0,135.19,104.46
LAS,CLT,UA,18878,400,144.32,323.18,24488,24488,2,2,0.7709,6468.0,135.19,104.46
LAS,DEN,NK,64337,320,290.01,2019.5,64337,64337,1,1,1.0,10000.0,290.01,290.01
LAS,DFW,AS,58185,64,383.21,2293.69,241902,241902,4,4,0.2405,3192.0,336.52,287.54
LAS,DFW,B6,10255,176,287.54,2293.69,241902,241902,4,4,0.0424,3192.0,336.52,287.54
LAS,DFW,DL,78217,494,322.91,2293.69,241902,241902,4,4,0.3233,3192.0,336.52,287.54
LAS,DFW,NK,95245,379,324.44,2293.69,241902,241902,4,4,0.3937,3192.0,336.52,287.54
LAS,DTW,AA,60393,204,222.95,2151.61,283780,283780,5,5,0.2128,2576.0,263.94,222.95
LAS,DTW,DL,42034,117,277.99,2151.61,283780,283780,5,5,0.1481,2576.0,263.94,222.95
LAS,DTW,F9,12400,194,331.05,2151.61,283780,283780,5,5,0.0437,2576.0,263.94,222.95
LAS,DTW,NK,63149,67,255.94,2151.61,283780,283780,5,5,0.2225,2576.0,263.94,222.95
LAS,DTW,WN,105804,449,278.66,2151.61,283780,283780,5,5,0.3728,2576.0,263.94,222.95
LAS,EWR,AA,41831,346,406.16,2686.65,173280,173280,5,5,0.2414,2283.0,385.57,289.42
LAS,EWR,B6,28973,23,381.08,2686.65,173280,173280,5,5,0.1672,2283.0,385.57,289.42
LAS,EWR,DL,56111,129,416.21,2686.65,173280,173280,5,5,0.3238,2283.0,385.57,289.42
LAS,EWR,NK,27868,93,289.42,2686.65,173280,173280,5,5,0.1608,2283.0,385.57,289.42
LAS,EWR,UA,18497,493,398.0,2686.65,173280,173280,5,5,0.1067,2283.0,385.57,289.42
LAS,IAH,AA,2973,175,123.03,315.88,132484,132484,4,4,0.0224,3395.0,150.63,123.03
LAS,IAH,B6,29714,403,167.07,315.88,132484,132484,4,4,0.2243,3395.0,150.63,123.03
LAS,IAH,UA,43310,344,163.09,315.88,132484,132484,4,4,0.3269,3395.0,150.63,123.03
LAS,IAH,WN,56487,448,133.89,315.88,132484,132484,4,4,0.4264,3395.0,150.63,123.03
LAS,JFK,AA,115954,176,202.51,990.12,315885,315885,5,5,0.3671,2735.0,194.23,147.46
LAS,JFK,AS,20393,311,213.21,990.12,315885,315885,5,5,0.0646,2735.0,194.23,147.46
LAS,JFK,F9,102112,432,201.01,990.12,315885,315885,5,5,0.3233,2735.0,194.23,147.46
LAS,JFK,NK,37755,78,147.46,990.12,315885,315885,5,5,0.1195,2735.0,194.23,147.46
LAS,JFK,UA,39671,297,187.36,990.12,315885,315885,5,5,0.1256,2735.0,194.23,147.46
LAS,LAX,F9,41833,227,371.33,2635.82,186684,186684,3,3,0.2241,3825.0,347.91,316.13
LAS,LAX,UA,95751,391,353.98,2635.82,186684,186684,3,3,0.5129,3825.0,347.91,316.13
LAS,LAX,WN,49100,180,316.13,2635.82,186684,186684,3,3,0.263,3825.0,347.91,316.13
LAS,LGA,AA,42871,443,243.73,1926.08,194689,194689,3,3,0.2202,4345.0,300.11,243.73
LAS,LGA,AS,36507,469,345.09,1926.08,194689,194689,3,3,0.1875,4345.0,300.11,243.73
LAS,LGA,WN,115311,497,306.83,1926.08,194689,194689,3,3,0.5923,4345.0,300.11,243.73
LAS,MCO,AS,101817,167,249.89,2468.11,126117,126117,2,2,0.8073,6889.0,248.58,243.11
LAS,MCO,F9,24300,283,243.11,2468.11,126117,126117,2,2,0.1927,6889.0,248.58,243.11
LAS,MIA,AA,98446,104,417.22,2476.81,334245,334245,5,5,0.2945,2289.0,367.59,321.4
LAS,MIA,AS,47847,238,420.66,2476.81,334245,334245,5,5,0.1431,2289.0,367.59,321.4
LAS,MIA,B6,97369,446,321.4,2476.81,334245,334245,5,5,0.2913,2289.0,367.59,321.4
LAS,MIA,DL,42609,245,347.32,2476.81,334245,334245,5,5,0.1275,2289.0,367.59,321.4
LAS,MIA,NK,47974,356,324.6,2476.81,334245,334245,5,5,0.1435,2289.0,367.59,321.4
LAS,MSP,AA,107258,99,210.27,1409.88,291255,291255,4,4,0.3683,2977.0,228.89,210.27
LAS,MSP,DL,97481,35,220.51,1409.88,291255,291255,4,4,0.3347,2977.0,228.89,210.27
