Origin,Dest,Carrier,avg_fare_weighted,avg_distance_weighted,total_passengers,row_count
BOS,MIA,UA,225.82,902.42,33584,146
BOS,SEA,DL,278.58,1712.51,30103,433
BOS,SEA,UA,246.42,1712.51,111631,449
BOS,SEA,WN,345.97,1712.51,85682,57
BOS,SEA,AS,290.21,1712.51,53620,292
BOS,LAS,AA,204.68,506.72,85029,299
BOS,LAS,AS,220.94,506.72,112954,468
BOS,LAS,F9,216.25,506.72,69726,127
BOS,LAS,DL,214.71,506.72,28210,364
BOS,PHX,F9,293.65,2548.28,4812,445
BOS,PHX,UA,266.63,2548.28,41720,116
BOS,PHX,AA,287.84,2548.28,77443,430
BOS,PHX,AS,399.52,2548.28,93916,485
BOS,PHX,NK,313.44,2548.28,10584,298
BOS,IAH,NK,360.99,2541.31,99539,414
BOS,IAH,AS,358.59,2541.31,90849,266
BOS,MCO,AA,161.18,880.36,79820,498
BOS,MCO,F9,135.85,880.36,78567,406
BOS,MCO,WN,110.87,880.36,43278,149
BOS,EWR,F9,358.07,2652.86,89588,204
BOS,EWR,DL,388.59,2652.86,11732,161
BOS,EWR,UA,302.47,2652.86,105102,47
BOS,EWR,B6,306.0,2652.86,11252,204
BOS,MSP,NK,170.12,1201.75,40905,399
BOS,MSP,UA,141.62,1201.75,35858,54
BOS,DTW,NK,202.02,1692.46,14038,191
BOS,DTW,WN,210.31,1692.46,73142,316
BOS,PHL,NK,300.43,1334.53,95506,473
BOS,PHL,AA,260.89,1334.53,32316,96
BOS,PHL,UA,237.92,1334.53,90325,81
BOS,LGA,B6,126.2,664.84,36670,257
BOS,LGA,UA,104.71,664.84,103085,138
BOS,LGA,WN,144.92,664.84,32821,263
BOS,CLT,WN,126.7,316.92,110811,421
BOS,CLT,F9,110.11,316.92,113510,181
BOS,CLT,AA,137.85,316.92,56941,450
BOS,CLT,DL,146.9,316.92,85832,79
BOS,CLT,UA,109.61,316.92,39878,495
LAS,ATL,F9,144.52,744.09,42330,365
LAS,ATL,UA,159.76,744.09,83455,304
LAS,LAX,AS,180.64,1000.75,48343,298
LAS,LAX,WN,231.06,1000.75,26688,289
LAS,ORD,AA,293.26,1454.06,57969,435
LAS,ORD,AS,204.15,1454.06,91311,444
LAS,DFW,F9,192.94,905.05,94247,203
LAS,DFW,DL,195.41,905.05,10194,316
LAS,DFW,AS,208.11,905.05,63314,283
LAS,DFW,UA,240.66,905.05,66902,455
LAS,DEN,AA,346.94,1784.55,14835,346
LAS,DEN,NK,286.32,1784.55,87622,341
LAS,DEN,UA,240.81,1784.55,80804,340
LAS,DEN,B6,329.04,1784.55,89297,395
LAS,JFK,NK,126.24,546.52,98391,307
LAS,JFK,AA,129.61,546.52,90633,238
LAS,JFK,F9,118.64,546.52,49536,405
LAS,SFO,UA,194.19,1038.58,11753,491
LAS,SFO,F9,197.09,1038.58,96202,169
LAS,SFO,AA,232.58,1038.58,45466,115
LAS,SFO,WN,235.71,1038.58,68803,253
LAS,SFO,AS,230.64,1038.58,13295,366
LAS,MIA,AS,261.98,2325.46,111803,65
LAS,MIA,AA,323.59,2325.46,89254,486
LAS,MIA,UA,248.61,2325.46,97557,99
LAS,MIA,NK,237.31,2325.46,72839,296
LAS,SEA,F9,145.08,765.97,52349,324
LAS,SEA,DL,160.05,765.97,116249,313
LAS,SEA,WN,177.1,765.97,56802,370
LAS,SEA,NK,160.8,765.97,28653,395
LAS,BOS,DL,293.91,2298.76,48445,244
LAS,PHX,B6,260.19,1976.75,84269,208
LAS,IAH,NK,366.96,2413.79,107158,419
LAS,IAH,B6,406.52,2413.79,39486,312
LAS,IAH,AA,366.72,2413.79,11608,170
LAS,IAH,UA,296.75,2413.79,15948,69
LAS,IAH,F9,318.5,2413.79,24492,82
LAS,MCO,NK,247.67,1357.6,70935,340
LAS,MCO,WN,232.71,1357.6,23206,260
LAS,MCO,B6,187.94,1357.6,38358,171
LAS,MCO,DL,221.49,1357.6,110860,37
LAS,MCO,F9,211.56,1357.6,113945,14
LAS,EWR,UA,246.06,1563.6,90244,373
LAS,EWR,DL,240.43,1563.6,110586,95
LAS,EWR,WN,254.73,1563.6,11335,417
LAS,EWR,B6,214.16,1563.6,100253,26
LAS,MSP,WN,185.07,720.52,97823,263
LAS,MSP,B6,164.65,720.52,72553,303
LAS,MSP,UA,145.7,720.52,15469,288
LAS,DTW,AA,166.82,1403.42,56225,434
LAS,DTW,NK,230.4,1403.42,86178,162
LAS,DTW,AS,254.7,1403.42,115163,240
LAS,PHL,AS,319.87,1397.67,102163,117
LAS,PHL,NK,310.02,1397.67,106760,362
LAS,PHL,AA,326.39,1397.67,46457,322
LAS,LGA,UA,324.36,2333.82,75220,153
LAS,LGA,B6,355.61,2333.82,78731,175
LAS,LGA,DL,314.68,2333.82,92781,303
LAS,LGA,AS,424.38,2333.82,35541,273
LAS,CLT,UA,472.27,2706.93,8270,453
PHX,ATL,UA,164.0,665.61,32947,356
PHX,ATL,DL,145.11,665.61,51972,305
PHX,LAX,NK,140.11,488.79,101279,273
PHX,LAX,WN,155.43,488.79,98778,489
PHX,LAX,F9,162.95,488.79,115491,496
PHX,ORD,AS,324.74,2127.33,87550,445
PHX,ORD,B6,338.65,2127.33,8800,213
PHX,ORD,AA,363.03,2127.33,29051,432
PHX,ORD,F9,296.11,2127.33,28267,175
PHX,DFW,AS,177.95,626.49,103824,359
PHX,DFW,B6,150.91,626.49,100410,60
PHX,DFW,NK,218.25,626.49,82574,245
PHX,DEN,DL,240.37,2623.58,60336,500
PHX,JFK,WN,166.55,697.44,36416,194
PHX,JFK,AS,165.48,697.44,33319,350
PHX,JFK,DL,221.2,697.44,118962,36
PHX,JFK,UA,218.91,697.44,52449,381
PHX,SFO,NK,110.16,528.0,28473,77
PHX,SFO,AS,96.87,528.0,78314,358
PHX,MIA,AA,401.21,2342.77,55853,254
PHX,MIA,F9,319.87,2342.77,9783,55
PHX,MIA,AS,420.78,2342.77,96282,62
PHX,MIA,UA,344.11,2342.77,41571,163
PHX,SEA,NK,439.13,2333.42,84592,83
PHX,SEA,F9,360.81,2333.42,9466,14
PHX,BOS,UA,417.48,2599.74,58484,54
PHX,BOS,WN,288.59,2599.74,118018,395
PHX,BOS,F9,371.6,2599.74,16642,206
PHX,BOS,DL,435.01,2599.74,46576,171
PHX,BOS,B6,295.27,2599.74,104188,151
PHX,LAS,WN,240.81,1683.49,80138,491
PHX,IAH,B6,208.78,813.61,25226,161
PHX,MCO,WN,222.13,1537.22,65981,46
PHX,EWR,AA,345.39,2452.04,48395,98
PHX,EWR,UA,333.26,2452.04,100472,404
PHX,EWR,NK,260.16,2452.04,10067,44
PHX,EWR,DL,299.66,2452.04,2307,30
PHX,EWR,WN,410.13,2452.04,8425,213
PHX,MSP,B6,222.75,1358.94,84456,325
PHX,MSP,AS,195.73,1358.94,20512,168
PHX,MSP,NK,220.11,1358.94,10857,114
PHX,MSP,F9,183.01,1358.94,106414,177
PHX,MSP,WN,227.95,1358.94,51713,400
PHX,DTW,B6,275.7,2046.69,111448,135
PHX,PHL,NK,151.03,589.97,7712,389
PHX,LGA,DL,313.85,2069.75,21973,187
PHX,LGA,AA,316.96,2069.75,69051,431
PHX,CLT,UA,403.19,2174.44,96567,404
PHX,CLT,F9,264.21,2174.44,118451,423
PHX,CLT,DL,303.55,2174.44,56772,42
IAH,ATL,DL,213.35,1576.95,113138,198
IAH,ATL,WN,182.65,1576.95,21118,62
IAH,ATL,NK,214.04,1576.95,117713,380
IAH,LAX,WN,300.36,2151.95,113050,135
IAH,ORD,F9,305.91,1209.94,23956,449
IAH,DFW,NK,143.86,861.29,94909,432
IAH,DEN,AS,146.32,598.5,7403,421
IAH,JFK,AA,300.36,2233.82,11822,14
IAH,JFK,WN,251.2,2233.82,48854,298
IAH,JFK,F9,265.6,2233.82,103326,328
IAH,JFK,NK,287.92,2233.82,32295,312
IAH,JFK,UA,362.4,2233.82,65165,407
IAH,SFO,WN,123.5,315.94,31039,335
IAH,SFO,DL,132.26,315.94,110544,14
IAH,MIA,AA,194.33,1240.69,40806,281
IAH,MIA,NK,230.35,1240.69,31717,40
IAH,MIA,AS,263.63,1240.69,19161,57
IAH,SEA,WN,406.36,2543.22,92361,244
IAH,BOS,DL,207.74,1563.57,52188,300
IAH,LAS,NK,221.28,1956.11,38730,171
IAH,PHX,AS,255.23,884.03,18340,309
IAH,PHX,UA,188.25,884.03,14783,94
IAH,PHX,WN,221.57,884.03,59425,218
IAH,PHX,NK,229.06,884.03,16325,404
IAH,MCO,F9,226.71,1458.37,12351,361
IAH,MCO,UA,312.98,1458.37,40374,366
IAH,EWR,AA,342.56,2077.89,52436,356
IAH,EWR,DL,301.5,2077.89,39669,99
IAH,EWR,UA,413.65,2077.89,4573,447
IAH,EWR,NK,349.44,2077.89,59770,291
IAH,EWR,F9,274.69,2077.89,33248,62
IAH,MSP,DL,139.46,454.17,29635,431
IAH,MSP,AA,158.93,454.17,53005,332
IAH,DTW,B6,260.83,2593.57,8950,340
IAH,PHL,UA,161.67,406.74,22518,231
IAH,PHL,AA,148.88,406.74,108199,264
IAH,PHL,F9,126.99,406.74,4364,228
IAH,PHL,NK,125.15,406.74,23150,475
IAH,LGA,B6,211.63,1415.03,80992,135
IAH,LGA,UA,180.73,1415.03,85340,220
IAH,CLT,F9,150.82,643.09,116453,137
IAH,CLT,AA,163.21,643.09,83174,288
IAH,CLT,NK,101.89,643.09,104682,205
IAH,CLT,UA,145.54,643.09,102987,255
IAH,CLT,WN,149.83,643.09,71871,186
MCO,ATL,AS,203.05,1097.19,117909,153
MCO,ATL,WN,202.88,1097.19,8179,251
MCO,ATL,UA,164.87,1097.19,69893,309
MCO,ATL,DL,216.81,1097.19,31008,61
MCO,ATL,AA,190.09,1097.19,32987,146
MCO,LAX,AA,206.07,1187.01,111284,131
MCO,LAX,NK,222.83,1187.01,78162,387
MCO,LAX,DL,227.57,1187.01,91939,312
MCO,LAX,B6,267.62,1187.01,4197,190
MCO,LAX,WN,251.37,1187.01,74903,298
MCO,ORD,F9,157.9,1072.63,12330,318
MCO,ORD,B6,154.44,1072.63,29179,254
MCO,DFW,AS,292.72,2594.74,17603,100
MCO,DEN,AA,249.4,1766.52,101997,279
MCO,DEN,F9,286.42,1766.52,113309,47
MCO,DEN,DL,335.93,1766.52,49467,349
MCO,JFK,DL,145.76,641.13,57761,259
MCO,JFK,UA,116.84,641.13,85589,372
MCO,JFK,NK,139.77,641.13,74159,485
MCO,JFK,AS,145.46,641.13,80940,124
MCO,SFO,UA,149.29,744.27,92513,210
MCO,SFO,WN,151.96,744.27,112010,300
MCO,SFO,F9,104.38,744.27,4744,172
MCO,SFO,AS,150.39,744.27,106511,123
MCO,SFO,DL,126.84,744.27,84339,489
MCO,MIA,UA,244.82,894.99,22505,55
MCO,MIA,F9,252.79,894.99,108196,337
MCO,MIA,AS,272.24,894.99,96088,238
MCO,MIA,AA,204.21,894.99,1993,137
MCO,SEA,AS,119.05,941.64,667,234
MCO,BOS,UA,197.35,1178.08,109133,452
MCO,BOS,WN,213.63,1178.08,76266,361
MCO,BOS,NK,167.28,1178.08,30067,47
MCO,BOS,AS,232.11,1178.08,105252,160
MCO,LAS,AS,128.49,952.82,45301,202
MCO,PHX,DL,413.51,2654.59,44795,324
MCO,PHX,B6,392.53,2654.59,117576,25
MCO,IAH,UA,119.4,433.89,25401,293
MCO,IAH,B6,150.08,433.89,95138,286
MCO,IAH,WN,134.33,433.89,35268,162
MCO,IAH,DL,100.78,433.89,31635,211
MCO,EWR,F9,222.2,1369.01,87272,255
MCO,EWR,DL,169.46,1369.01,26671,115
MCO,EWR,AA,223.51,1369.01,22891,51
MCO,EWR,UA,244.04,1369.01,62571,167
MCO,EWR,AS,199.47,1369.01,103375,260
MCO,MSP,DL,194.56,1268.82,50496,238
MCO,MSP,AS,184.08,1268.82,6348,248
MCO,MSP,B6,180.42,1268.82,35024,147
MCO,DTW,AA,385.69,1970.35,54762,311
MCO,DTW,DL,323.11,1970.35,30320,440
MCO,DTW,AS,362.84,1970.35,51238,224
MCO,DTW,F9,343.14,1970.35,70690,489
MCO,DTW,B6,325.98,1970.35,62736,130
MCO,PHL,B6,294.25,1555.25,105416,327
MCO,PHL,AA,233.11,1555.25,19826,397
MCO,PHL,WN,240.24,1555.25,59356,95
MCO,PHL,NK,326.36,1555.25,28272,74
MCO,LGA,NK,202.74,495.92,26965,331
MCO,CLT,B6,307.21,2577.01,9283,294
MCO,CLT,UA,391.9,2577.01,52582,448
EWR,ATL,F9,369.22,2266.38,68993,67
EWR,ATL,NK,271.24,2266.38,54821,300
EWR,ATL,AA,338.37,2266.38,77561,491
EWR,LAX,DL,262.41,1706.71,37998,460
EWR,ORD,NK,225.81,1936.97,62503,151
EWR,ORD,UA,240.49,1936.97,53318,321
EWR,ORD,WN,316.31,1936.97,89735,29
EWR,DFW,AS,323.15,2164.37,118075,182
EWR,DFW,F9,392.16,2164.37,107636,169
EWR,DFW,DL,400.22,2164.37,37245,449
EWR,DFW,AA,374.34,2164.37,91750,454
EWR,DEN,UA,322.78,2735.55,108742,383
EWR,DEN,F9,370.52,2735.55,55127,55
EWR,JFK,F9,376.54,2583.58,63999,454
EWR,JFK,DL,386.36,2583.58,49509,273
EWR,SFO,DL,334.55,2073.92,102803,460
EWR,SFO,UA,222.32,2073.92,75037,108
EWR,MIA,AA,102.55,382.68,47735,150
EWR,MIA,DL,107.84,382.68,48780,268
EWR,SEA,DL,274.32,1231.17,23776,252
EWR,SEA,AS,230.48,1231.17,77423,186
EWR,SEA,AA,261.16,1231.17,21932,142
EWR,SEA,F9,260.43,1231.17,98667,56
EWR,BOS,AA,202.91,707.27,28591,341
EWR,BOS,WN,188.09,707.27,30005,147
EWR,BOS,F9,165.94,707.27,85904,20
EWR,LAS,F9,408.57,2578.79,79292,124
EWR,PHX,B6,318.41,1906.85,49845,245
EWR,PHX,AS,236.15,1906.85,33529,164
EWR,PHX,NK,275.43,1906.85,89261,329
EWR,IAH,DL,243.73,1703.64,37551,65
EWR,IAH,AA,213.61,1703.64,63642,151
EWR,IAH,B6,247.16,1703.64,84464,151
EWR,IAH,UA,289.65,1703.64,34729,497
EWR,MCO,WN,405.71,2213.69,106069,424
EWR,MCO,DL,330.88,2213.69,79147,173
EWR,MCO,B6,287.27,2213.69,89728,23
EWR,MSP,B6,217.36,1270.69,93308,427
EWR,MSP,UA,162.78,1270.69,25392,375
EWR,MSP,WN,191.53,1270.69,29645,336
EWR,MSP,AS,173.88,1270.69,103378,491
EWR,DTW,B6,326.7,2401.6,24241,251
EWR,DTW,NK,403.84,2401.6,17269,381
EWR,DTW,DL,372.46,2401.6,106451,477
EWR,PHL,AS,159.49,523.25,98045,225
EWR,PHL,F9,160.49,523.25,103796,200
EWR,LGA,B6,284.36,1476.34,76990,327
EWR,LGA,WN,270.27,1476.34,9834,109
EWR,LGA,AA,224.3,1476.34,66098,358
EWR,CLT,B6,162.91,643.41,54133,467
EWR,CLT,WN,162.87,643.41,119332,83
EWR,CLT,AA,155.05,643.41,41969,102
EWR,CLT,DL,105.84,643.41,102597,180
MSP,ATL,AS,154.35,445.03,27944,96
MSP,ATL,F9,154.56,445.03,76034,260
MSP,LAX,UA,276.22,1836.2,53373,254
MSP,ORD,AA,314.19,2126.65,117417,436
MSP,ORD,F9,292.67,2126.65,70103,356
MSP,ORD,B6,363.96,2126.65,1040,137
MSP,ORD,DL,374.88,2126.65,30157,186
MSP,DFW,UA,263.96,1558.34,9057,162
MSP,DFW,AA,223.89,1558.34,38619,276
MSP,DFW,WN,231.32,1558.34,78667,232
MSP,DEN,AS,220.08,1198.13,119368,216
MSP,DEN,WN,159.79,1198.13,3006,382
MSP,JFK,WN,125.22,354.78,16643,343
MSP,JFK,AS,104.26,354.78,104325,458
MSP,SFO,AA,234.68,1954.92,3087,69
MSP,SFO,B6,291.07,1954.92,55127,73
MSP,SFO,F9,263.8,1954.92,72233,369
MSP,MIA,WN,262.5,2014.35,55664,349
MSP,MIA,AS,217.04,2014.35,68697,320
MSP,SEA,NK,279.33,2546.55,81462,68
MSP,SEA,F9,277.47,2546.55,103360,111
MSP,BOS,WN,159.36,1194.8,21520,264
MSP,BOS,NK,175.72,1194.8,119822,487
MSP,BOS,UA,187.66,1194.8,63501,11
MSP,BOS,B6,220.81,1194.8,2171,474
MSP,BOS,DL,236.72,1194.8,14974,352
MSP,LAS,UA,279.33,2108.91,34040,243
MSP,LAS,AA,232.01,2108.91,39300,35
MSP,LAS,B6,300.34,2108.91,13582,457
MSP,LAS,NK,305.2,2108.91,5670,194
MSP,PHX,NK,134.1,537.5,6514,80
MSP,PHX,AS,187.21,537.5,87447,178
MSP,PHX,AA,207.81,537.5,47361,499
MSP,IAH,B6,144.33,757.17,60339,207
MSP,IAH,AS,188.97,757.17,90926,419
MSP,IAH,AA,173.4,757.17,55778,418
MSP,IAH,UA,132.09,757.17,22360,366
MSP,IAH,F9,127.89,757.17,95712,492
MSP,MCO,DL,370.77,2578.07,75072,102
MSP,MCO,WN,322.17,2578.07,80627,193
MSP,EWR,AA,300.24,2600.99,54407,42
MSP,EWR,NK,331.77,2600.99,34790,16
MSP,EWR,AS,363.16,2600.99,92849,278
MSP,EWR,DL,344.81,2600.99,101101,380
MSP,EWR,WN,268.36,2600.99,74557,499
MSP,DTW,DL,323.09,2116.63,87493,207
MSP,DTW,WN,346.18,2116.63,19984,295
MSP,DTW,AS,367.3,2116.63,117424,37
MSP,PHL,UA,287.67,1563.92,65490,48
MSP,LGA,AS,107.21,425.88,84820,428
MSP,LGA,DL,90.97,425.88,31301,237
MSP,LGA,UA,117.75,425.88,105522,55
MSP,LGA,F9,113.71,425.88,112774,171
MSP,CLT,F9,247.8,2163.1,53379,295
DTW,ATL,AA,372.39,2525.28,86299,496
DTW,ATL,NK,321.88,2525.28,45176,37
DTW,ATL,F9,298.85,2525.28,107531,242
DTW,ATL,B6,354.14,2525.28,44012,327
DTW,ATL,UA,339.87,2525.28,79136,346
DTW,LAX,F9,261.8,2198.3,45242,334
DTW,LAX,AA,253.34,2198.3,105346,277
DTW,LAX,NK,308.26,2198.3,49506,33
DTW,ORD,F9,280.57,2354.6,54136,322
DTW,ORD,DL,293.82,2354.6,26179,486
DTW,DFW,WN,168.86,569.41,83500,311
DTW,DFW,F9,164.33,569.41,16650,240
DTW,DFW,DL,156.45,569.41,60450,499
DTW,DFW,UA,120.17,569.41,66586,265
DTW,DEN,AA,250.4,1683.07,77192,270
DTW,JFK,UA,296.8,2338.11,86682,461
DTW,JFK,AS,283.79,2338.11,42684,206
DTW,SFO,WN,292.12,2726.23,17981,318
DTW,SFO,UA,417.87,2726.23,92252,272
DTW,SFO,F9,410.58,2726.23,39679,290
DTW,SFO,NK,321.65,2726.23,113314,387
DTW,MIA,WN,405.78,2016.53,17889,342
DTW,MIA,DL,330.73,2016.53,23806,365
DTW,MIA,NK,302.19,2016.53,83976,69
DTW,MIA,B6,306.89,2016.53,100216,255
DTW,MIA,UA,341.22,2016.53,76889,351
DTW,SEA,B6,162.73,1606.82,19548,38
DTW,SEA,NK,183.79,1606.82,26701,412
DTW,SEA,WN,254.33,1606.82,21594,359
DTW,SEA,AA,171.93,1606.82,33341,41
DTW,BOS,WN,174.55,380.77,13932,355
DTW,BOS,NK,170.28,380.77,97426,124
DTW,BOS,B6,177.0,380.77,97809,209
DTW,LAS,B6,312.46,1961.23,51297,413
DTW,LAS,AS,296.36,1961.23,90303,292
DTW,PHX,AA,312.62,2159.17,114381,455
DTW,IAH,WN,265.96,2187.77,79587,381
DTW,IAH,AS,280.43,2187.77,25862,100
DTW,IAH,NK,247.9,2187.77,89977,98
DTW,IAH,UA,312.95,2187.77,96848,203
DTW,MCO,NK,178.63,997.78,21593,140
DTW,EWR,AS,233.5,1465.83,5735,175
DTW,MSP,AA,199.84,1526.38,47434,372
DTW,MSP,NK,253.89,1526.38,42162,499
DTW,MSP,AS,253.32,1526.38,24600,412
DTW,MSP,B6,210.17,1526.38,66709,288
DTW,MSP,UA,239.32,1526.38,70890,188
DTW,PHL,WN,234.81,1129.71,29132,326
DTW,PHL,AS,191.04,1129.71,70033,297
DTW,LGA,DL,300.04,1972.35,119054,480
DTW,CLT,WN,341.74,2589.83,51077,380
DTW,CLT,AA,299.05,2589.83,37570,274
DTW,CLT,AS,436.33,2589.83,108255,273
DTW,CLT,UA,388.15,2589.83,105726,259
DTW,CLT,F9,349.07,2589.83,6247,343
PHL,ATL,AS,111.35,505.86,101860,13
PHL,ATL,B6,86.74,505.86,82673,353
PHL,LAX,NK,184.39,559.82,92609,389
PHL,LAX,F9,151.4,559.82,102107,428
PHL,ORD,UA,123.92,359.38,5465,37
PHL,DFW,B6,155.01,476.11,119904,208
PHL,DFW,F9,185.99,476.11,59629,231
PHL,DEN,AA,115.52,595.76,94909,397
PHL,DEN,WN,113.82,595.76,98273,368
PHL,DEN,AS,87.1,595.76,111681,485
PHL,JFK,DL,223.2,1003.79,50492,348
PHL,JFK,UA,232.02,1003.79,4539,283
PHL,JFK,AS,194.25,1003.79,29318,210
PHL,JFK,NK,268.21,1003.79,104934,289
PHL,JFK,AA,286.41,1003.79,39163,83
PHL,SFO,AS,229.96,2486.92,5975,315
PHL,SFO,AA,306.2,2486.92,52153,494
PHL,SFO,B6,272.89,2486.92,11657,393
PHL,MIA,WN,256.18,2428.65,24616,437
PHL,MIA,F9,252.46,2428.65,33627,102
PHL,MIA,AS,337.63,2428.65,88446,446
PHL,SEA,F9,190.61,1911.69,88539,60
PHL,BOS,F9,185.11,1192.85,31240,327
PHL,BOS,UA,272.23,1192.85,9649,172
PHL,LAS,F9,242.36,2033.65,74799,171
PHL,LAS,UA,218.2,2033.65,56639,170
PHL,LAS,B6,294.32,2033.65,32766,374
PHL,LAS,NK,276.46,2033.65,97469,151
PHL,PHX,UA,190.78,1128.91,58873,166
PHL,PHX,AS,209.57,1128.91,64328,99
PHL,PHX,NK,214.92,1128.91,85113,440
PHL,IAH,UA,251.36,958.09,10522,466
PHL,IAH,B6,264.55,958.09,2941,333
PHL,IAH,DL,260.56,958.09,4588,306
PHL,MCO,WN,325.88,1658.67,62379,86
PHL,MCO,AA,288.08,1658.67,48448,466
PHL,MCO,B6,316.58,1658.67,101706,448
PHL,MCO,UA,250.69,1658.67,38641,266
PHL,EWR,DL,390.4,1956.7,106214,360
PHL,EWR,WN,356.43,1956.7,22237,81
PHL,EWR,UA,266.01,1956.7,58987,299
PHL,EWR,B6,341.65,1956.7,74662,84
PHL,EWR,AA,352.62,1956.7,96958,490
PHL,MSP,AA,125.62,879.37,31173,115
PHL,MSP,DL,191.76,879.37,68380,194
PHL,MSP,WN,158.26,879.37,51368,242
PHL,DTW,AA,419.68,2751.47,92740,334
PHL,LGA,B6,235.04,1725.4,50113,344
PHL,LGA,F9,291.26,1725.4,118232,274
PHL,LGA,NK,236.35,1725.4,33475,474
PHL,CLT,NK,303.92,2343.09,104395,319
PHL,CLT,UA,306.8,2343.09,1364,81
LGA,ATL,UA,211.6,1908.69,24998,318
LGA,ATL,DL,291.02,1908.69,94518,348
LGA,ATL,AA,242.58,1908.69,30691,179
LGA,ATL,B6,206.3,1908.69,94905,355
LGA,LAX,F9,213.29,1918.15,32438,303
LGA,LAX,DL,228.61,1918.15,78140,332
LGA,LAX,B6,212.78,1918.15,67693,303
LGA,LAX,NK,214.95,1918.15,19749,142
LGA,ORD,NK,408.78,2723.11,115647,348
LGA,ORD,B6,331.93,2723.11,108149,53
LGA,DFW,F9,344.25,2781.94,22856,220
LGA,DFW,B6,329.75,2781.94,79253,308
LGA,DEN,B6,297.39,2110.47,59937,45
LGA,DEN,DL,267.83,2110.47,30622,77
LGA,JFK,AA,228.31,805.87,66607,433
LGA,SFO,DL,296.58,1489.67,5616,282
LGA,SFO,F9,281.58,1489.67,66472,57
LGA,MIA,UA,354.05,2542.42,85596,225
LGA,MIA,B6,431.31,2542.42,49046,367
LGA,MIA,NK,353.6,2542.42,69944,490
LGA,MIA,AA,362.87,2542.42,105659,403
LGA,SEA,AS,131.35,544.29,63039,475
LGA,SEA,B6,93.48,544.29,113097,316
LGA,SEA,F9,119.02,544.29,115419,141
LGA,SEA,NK,89.13,544.29,25275,390
LGA,BOS,DL,260.46,1599.4,27424,171
LGA,LAS,AS,263.2,1928.94,112563,299
LGA,LAS,AA,272.54,1928.94,48425,358
LGA,LAS,DL,290.17,1928.94,52595,221
LGA,LAS,WN,293.72,1928.94,72865,257
LGA,PHX,AS,244.65,1687.28,40693,406
LGA,PHX,B6,224.48,1687.28,92970,80
LGA,IAH,WN,204.39,1416.49,21706,270
LGA,MCO,AS,295.83,2042.64,21568,335
LGA,MCO,NK,357.59,2042.64,1193,431
LGA,MCO,B6,308.11,2042.64,19548,317
LGA,MCO,F9,251.07,2042.64,57565,144
LGA,EWR,AS,309.11,1822.57,53013,276
LGA,EWR,AA,322.74,1822.57,38048,315
LGA,MSP,UA,319.28,1900.73,26938,486
LGA,DTW,B6,253.89,1837.97,47651,10
LGA,DTW,DL,232.85,1837.97,21136,151
LGA,DTW,AA,276.0,1837.97,102693,352
LGA,DTW,F9,276.83,1837.97,52292,112
LGA,DTW,NK,222.99,1837.97,68361,370
LGA,PHL,DL,334.51,1673.98,73784,188
LGA,CLT,B6,363.88,2707.64,53447,143
LGA,CLT,DL,335.81,2707.64,23442,64
LGA,CLT,F9,279.8,2707.64,73720,160
CLT,ATL,DL,444.11,2691.77,107080,138
CLT,ATL,NK,379.05,2691.77,91489,203
CLT,ATL,B6,386.63,2691.77,74315,134
CLT,LAX,F9,305.75,2541.31,63672,44
CLT,LAX,AS,397.93,2541.31,50657,122
CLT,LAX,WN,409.95,2541.31,89224,419
CLT,ORD,NK,240.82,1639.13,35017,57
CLT,ORD,UA,296.26,1639.13,52788,430
CLT,ORD,B6,218.38,1639.13,45325,486
CLT,DFW,F9,211.29,1183.84,35768,392
CLT,DFW,UA,299.88,1183.84,90036,107
CLT,DEN,WN,355.47,2481.86,27077,438
CLT,DEN,DL,285.56,2481.86,81580,408
CLT,DEN,AS,251.08,2481.86,14483,50
CLT,DEN,NK,373.11,2481.86,89080,262
CLT,JFK,AA,244.2,1227.99,118218,469
CLT,JFK,NK,233.18,1227.99,75803,261
CLT,JFK,B6,244.1,1227.99,24469,478
CLT,JFK,F9,177.6,1227.99,67495,123
CLT,JFK,WN,205.59,1227.99,98826,37
CLT,SFO,NK,233.86,1284.29,23411,71
CLT,SFO,WN,240.79,1284.29,92020,171
CLT,SFO,B6,182.84,1284.29,90836,355
CLT,SFO,AA,225.02,1284.29,28123,61
CLT,SFO,UA,222.99,1284.29,43155,451
CLT,MIA,UA,167.86,892.85,80858,104
CLT,MIA,B6,174.85,892.85,65874,224
CLT,MIA,F9,203.2,892.85,92343,196
CLT,SEA,B6,191.13,627.85,30458,379
CLT,SEA,WN,190.33,627.85,35882,294
CLT,SEA,DL,194.46,627.85,57151,110
CLT,SEA,F9,190.01,627.85,19616,388
CLT,BOS,F9,152.01,324.36,18125,444
CLT,BOS,NK,123.98,324.36,83160,378
CLT,LAS,F9,216.27,1705.35,52719,93
CLT,LAS,UA,231.1,1705.35,8369,140
CLT,LAS,NK,310.46,1705.35,62960,59
CLT,PHX,AS,278.93,1700.88,34279,220
CLT,PHX,UA,279.93,1700.88,16390,357
CLT,PHX,NK,258.1,1700.88,79874,304
CLT,PHX,F9,322.69,1700.88,85679,99
CLT,IAH,AS,325.62,1576.11,59080,205
CLT,IAH,UA,246.74,1576.11,80934,333
CLT,IAH,F9,322.82,1576.11,19485,337
CLT,MCO,NK,236.77,1729.09,9851,185
CLT,MCO,AS,269.82,1729.09,30412,344
CLT,MCO,B6,325.79,1729.09,38688,319
