Origin,Dest,Carrier,avg_fare_weighted,avg_distance_weighted,total_passengers,row_count
BOS,MCO,B6,270.8,2532.19,62541,328
BOS,EWR,F9,111.33,352.02,25692,234
BOS,EWR,AS,113.39,352.02,30922,310
BOS,EWR,WN,122.93,352.02,119653,481
BOS,MSP,F9,318.56,2382.7,96783,251
BOS,MSP,DL,417.81,2382.7,105325,92
BOS,MSP,UA,293.69,2382.7,82006,363
BOS,MSP,WN,274.03,2382.7,98706,257
BOS,MSP,B6,288.18,2382.7,17420,90
BOS,DTW,F9,176.22,886.8,2876,143
BOS,DTW,AA,204.84,886.8,47298,99
BOS,DTW,WN,221.26,886.8,109020,267
BOS,DTW,AS,216.52,886.8,4690,182
BOS,DTW,UA,154.19,886.8,56942,126
BOS,PHL,WN,269.69,1515.91,103376,33
BOS,LGA,B6,383.04,2066.01,57886,440
BOS,LGA,DL,273.18,2066.01,99559,64
BOS,LGA,AS,352.96,2066.01,102952,410
BOS,LGA,F9,406.74,2066.01,113010,431
BOS,LGA,AA,262.17,2066.01,74224,63
BOS,CLT,DL,147.36,813.47,95966,236
BOS,CLT,NK,164.01,813.47,100372,385
LAS,ATL,UA,217.71,1917.73,18558,113
LAS,LAX,NK,323.61,2387.03,38085,53
LAS,LAX,F9,303.23,2387.03,35367,396
LAS,LAX,AA,301.41,2387.03,54896,350
LAS,LAX,DL,269.28,2387.03,32671,395
LAS,ORD,NK,263.93,1333.52,60629,274
LAS,ORD,F9,236.04,1333.52,104650,493
LAS,ORD,DL,211.26,1333.52,4401,404
LAS,ORD,AS,239.71,1333.52,1803,274
LAS,ORD,WN,174.25,1333.52,9620,171
LAS,DFW,UA,268.98,2197.98,84578,304
LAS,DFW,WN,395.98,2197.98,8077,375
LAS,DFW,AA,347.23,2197.98,105235,276
LAS,DFW,NK,310.2,2197.98,39261,463
LAS,DEN,B6,114.89,319.76,69678,85
LAS,DEN,AS,104.16,319.76,92289,339
LAS,DEN,NK,129.3,319.76,27387,329
LAS,DEN,UA,115.3,319.76,103829,236
LAS,DEN,F9,101.11,319.76,91918,425
LAS,JFK,WN,272.64,1643.58,94725,74
LAS,JFK,UA,301.99,1643.58,68719,155
LAS,JFK,AA,197.23,1643.58,28514,292
LAS,JFK,AS,247.16,1643.58,41427,397
LAS,SFO,AA,300.06,2525.8,34407,406
LAS,SFO,F9,379.12,2525.8,40338,268
LAS,MIA,AA,283.14,2403.96,67018,34
LAS,SEA,F9,203.94,1044.9,59894,130
LAS,BOS,WN,242.57,2085.88,32957,274
LAS,BOS,UA,254.99,2085.88,76832,408
LAS,BOS,NK,292.22,2085.88,47852,85
LAS,BOS,AS,288.15,2085.88,93776,220
LAS,BOS,DL,240.72,2085.88,11240,227
LAS,PHX,F9,210.91,1415.41,69477,296
LAS,PHX,DL,250.52,1415.41,68519,456
LAS,IAH,F9,423.47,2791.28,64665,223
LAS,IAH,AS,320.16,2791.28,108478,268
LAS,IAH,WN,378.62,2791.28,17162,244
LAS,MCO,DL,147.09,831.61,98344,296
LAS,MCO,AS,211.12,831.61,48909,70
LAS,EWR,NK,95.11,400.71,49188,201
LAS,EWR,AA,94.57,400.71,40248,24
LAS,EWR,F9,87.02,400.71,104204,411
LAS,EWR,UA,100.95,400.71,77783,489
LAS,EWR,B6,95.13,400.71,117711,155
LAS,MSP,UA,237.36,2149.15,72266,455
LAS,MSP,NK,245.75,2149.15,6356,303
LAS,DTW,F9,215.5,1488.07,79891,80
LAS,DTW,UA,278.14,1488.07,66660,399
LAS,DTW,WN,281.96,1488.07,59473,86
LAS,PHL,DL,329.26,1961.26,31016,183
LAS,PHL,NK,216.74,1961.26,71409,353
LAS,PHL,B6,269.05,1961.26,117159,152
LAS,LGA,UA,341.04,2068.02,104854,168
LAS,CLT,DL,281.55,2687.92,99802,301
LAS,CLT,AS,304.8,2687.92,68887,253
LAS,CLT,B6,425.31,2687.92,66381,71
LAS,CLT,AA,432.01,2687.92,86778,102
LAS,CLT,F9,319.38,2687.92,2986,115
PHX,ATL,F9,342.75,2317.3,53164,261
PHX,ATL,AA,396.77,2317.3,113480,184
PHX,LAX,UA,221.29,1093.46,15526,287
PHX,LAX,WN,161.72,1093.46,22540,103
PHX,LAX,AA,203.15,1093.46,33996,88
PHX,LAX,B6,218.92,1093.46,40712,357
PHX,ORD,AA,256.72,2702.81,93993,209
PHX,ORD,B6,297.21,2702.81,13442,221
PHX,DFW,B6,120.49,429.7,78750,262
PHX,DFW,WN,129.66,429.7,67166,207
PHX,DFW,AA,103.03,429.7,15583,172
PHX,DEN,NK,153.54,1318.73,116650,293
PHX,DEN,AA,215.82,1318.73,77330,136
PHX,DEN,WN,204.4,1318.73,100505,412
PHX,DEN,F9,180.67,1318.73,16958,218
PHX,JFK,DL,224.63,808.64,49429,96
PHX,JFK,NK,193.64,808.64,103001,497
PHX,JFK,AS,268.8,808.64,56042,294
PHX,JFK,B6,172.3,808.64,59710,426
PHX,SFO,B6,190.67,450.44,36322,439
PHX,SFO,AS,171.78,450.44,89628,189
PHX,SFO,DL,193.65,450.44,110920,309
PHX,SFO,AA,183.07,450.44,110690,33
PHX,MIA,DL,139.21,524.29,109355,294
PHX,MIA,UA,198.32,524.29,37129,117
PHX,SEA,AS,192.25,982.53,42657,245
PHX,SEA,F9,190.95,982.53,79079,477
PHX,SEA,UA,171.67,982.53,91181,482
PHX,SEA,NK,218.71,982.53,768,12
PHX,SEA,WN,159.37,982.53,118654,98
PHX,BOS,F9,146.08,502.87,85862,25
PHX,BOS,NK,211.79,502.87,117491,353
PHX,BOS,WN,197.87,502.87,58850,190
PHX,BOS,B6,172.11,502.87,107032,317
PHX,LAS,NK,392.59,2759.49,49059,237
PHX,LAS,DL,281.96,2759.49,1727,20
PHX,LAS,AS,291.18,2759.49,99907,481
PHX,IAH,WN,266.37,1863.09,29486,262
PHX,IAH,AA,237.69,1863.09,48079,262
PHX,IAH,B6,334.59,1863.09,119055,320
PHX,MCO,AA,439.54,2760.66,15041,301
PHX,MCO,DL,372.65,2760.66,66078,292
PHX,EWR,UA,257.07,1770.41,17202,301
PHX,EWR,AA,252.69,1770.41,112629,277
PHX,MSP,WN,180.75,357.79,89332,139
PHX,MSP,NK,183.05,357.79,89718,242
PHX,MSP,AS,215.07,357.79,756,338
PHX,DTW,AS,227.17,1381.37,36418,275
PHX,PHL,F9,372.8,2509.51,36929,282
PHX,PHL,UA,283.67,2509.51,59333,210
PHX,PHL,B6,286.4,2509.51,26007,460
PHX,PHL,AA,356.41,2509.51,75449,387
PHX,LGA,NK,287.62,2592.49,43652,330
PHX,LGA,AA,255.39,2592.49,82458,255
PHX,CLT,AA,265.05,2401.27,62572,184
PHX,CLT,B6,238.53,2401.27,109619,180
PHX,CLT,AS,345.18,2401.27,68614,493
PHX,CLT,UA,342.53,2401.27,10056,327
IAH,ATL,DL,190.61,612.07,4870,465
IAH,ATL,AS,221.07,612.07,111608,410
IAH,ATL,WN,160.21,612.07,17216,420
IAH,ATL,B6,159.52,612.07,58423,322
IAH,LAX,DL,229.57,1698.15,50498,326
IAH,LAX,AA,230.65,1698.15,99061,452
IAH,LAX,AS,273.81,1698.15,79087,329
IAH,LAX,NK,235.5,1698.15,1890,247
IAH,ORD,DL,178.23,1435.19,25728,16
IAH,ORD,UA,241.4,1435.19,78510,313
IAH,ORD,AS,254.7,1435.19,103970,473
IAH,ORD,AA,180.11,1435.19,75632,270
IAH,DFW,AS,243.32,2111.56,32370,32
IAH,DFW,WN,241.92,2111.56,8428,309
IAH,DFW,NK,295.9,2111.56,57627,343
IAH,DEN,B6,291.67,2238.74,40958,159
IAH,DEN,F9,340.24,2238.74,48843,275
IAH,DEN,NK,298.86,2238.74,77365,84
IAH,JFK,WN,220.28,1567.77,113051,186
IAH,SFO,WN,315.0,2571.25,45267,253
IAH,SFO,AS,403.46,2571.25,91566,249
IAH,MIA,AS,215.92,1840.26,21770,458
IAH,MIA,NK,317.97,1840.26,103940,263
IAH,MIA,B6,319.16,1840.26,29257,337
IAH,MIA,F9,290.44,1840.26,29732,248
IAH,MIA,UA,229.64,1840.26,82278,256
IAH,SEA,NK,167.06,760.61,48055,193
IAH,SEA,DL,223.6,760.61,4434,82
IAH,SEA,WN,211.74,760.61,38586,333
IAH,BOS,AS,186.23,1010.25,34840,183
IAH,BOS,AA,173.04,1010.25,111588,101
IAH,BOS,NK,130.23,1010.25,26188,441
IAH,BOS,DL,201.64,1010.25,34813,20
IAH,BOS,B6,182.91,1010.25,109479,204
IAH,LAS,AS,310.3,2640.29,31976,200
IAH,PHX,NK,125.38,463.44,17643,108
IAH,PHX,AS,103.57,463.44,70303,201
IAH,MCO,NK,315.69,2602.53,77481,284
IAH,MCO,AS,421.65,2602.53,39059,177
IAH,MCO,DL,291.72,2602.53,32897,417
IAH,EWR,UA,435.92,2720.96,27925,411
IAH,EWR,NK,447.85,2720.96,62191,324
IAH,EWR,B6,331.05,2720.96,9003,208
IAH,MSP,AS,190.68,1104.56,91530,499
IAH,MSP,WN,189.81,1104.56,65353,307
IAH,MSP,B6,204.85,1104.56,53052,414
IAH,MSP,NK,205.92,1104.56,77043,116
IAH,MSP,DL,228.36,1104.56,29273,241
IAH,DTW,NK,198.42,1065.0,75390,441
IAH,DTW,DL,209.41,1065.0,49534,53
IAH,PHL,DL,171.22,1411.26,77041,272
IAH,PHL,UA,202.02,1411.26,81912,240
IAH,LGA,NK,186.55,1092.55,24036,145
IAH,LGA,WN,153.13,1092.55,85087,471
IAH,LGA,UA,173.1,1092.55,11302,266
IAH,LGA,F9,196.14,1092.55,67712,50
IAH,CLT,WN,93.3,478.37,26754,355
IAH,CLT,AA,89.26,478.37,43654,391
IAH,CLT,NK,114.28,478.37,107397,442
MCO,ATL,WN,453.28,2794.99,99116,288
MCO,ATL,AS,314.79,2794.99,34727,163
MCO,ATL,B6,474.05,2794.99,37442,410
MCO,LAX,NK,292.58,1480.01,100266,453
MCO,LAX,F9,209.57,1480.01,52601,380
MCO,LAX,B6,207.54,1480.01,98690,129
MCO,LAX,AA,250.78,1480.01,68110,292
MCO,ORD,F9,308.6,2414.5,91980,234
MCO,ORD,UA,375.17,2414.5,59478,25
MCO,ORD,AA,265.97,2414.5,49612,457
MCO,ORD,NK,291.45,2414.5,17322,387
MCO,DFW,F9,305.25,2326.0,45041,227
MCO,DEN,B6,182.04,1718.94,18736,497
MCO,DEN,UA,225.06,1718.94,43786,419
MCO,DEN,F9,260.93,1718.94,79536,303
MCO,DEN,AA,206.66,1718.94,114132,205
MCO,JFK,NK,206.59,1636.23,14739,241
MCO,JFK,AA,267.2,1636.23,84255,57
MCO,SFO,DL,225.06,1682.27,90811,23
MCO,SFO,AS,183.76,1682.27,24970,476
MCO,MIA,B6,228.07,1948.92,8030,15
MCO,MIA,DL,223.22,1948.92,23021,475
MCO,MIA,NK,230.67,1948.92,54352,66
MCO,MIA,UA,247.51,1948.92,17426,254
MCO,SEA,NK,456.8,2687.74,17530,168
MCO,BOS,F9,395.22,2647.89,66360,244
MCO,BOS,DL,307.36,2647.89,36602,83
MCO,BOS,B6,283.86,2647.89,58922,214
MCO,BOS,AS,410.71,2647.89,79778,279
MCO,LAS,F9,306.6,1740.33,38237,480
MCO,LAS,WN,265.72,1740.33,60309,441
MCO,LAS,NK,326.54,1740.33,93777,210
MCO,PHX,UA,301.09,1444.57,24544,58
MCO,PHX,WN,301.11,1444.57,52083,32
MCO,PHX,DL,325.59,1444.57,31917,90
MCO,PHX,AS,325.2,1444.57,36384,285
MCO,PHX,NK,296.92,1444.57,38758,44
MCO,IAH,F9,293.43,2780.97,48830,63
MCO,IAH,WN,414.19,2780.97,66612,176
MCO,EWR,F9,260.22,1565.16,10093,355
MCO,EWR,DL,239.65,1565.16,98769,185
MCO,EWR,UA,232.38,1565.16,98274,109
MCO,EWR,NK,190.36,1565.16,52492,138
MCO,MSP,UA,224.67,1117.78,64038,52
MCO,DTW,WN,411.3,2351.07,22859,320
MCO,DTW,AS,299.76,2351.07,13674,73
MCO,DTW,F9,394.93,2351.07,70578,96
MCO,DTW,DL,383.11,2351.07,10669,15
MCO,DTW,NK,315.96,2351.07,89285,235
MCO,PHL,UA,148.56,386.11,28833,34
MCO,PHL,DL,162.59,386.11,110141,277
MCO,PHL,AS,164.6,386.11,84518,347
MCO,LGA,NK,218.46,2025.87,78907,405
MCO,CLT,WN,159.81,799.96,4162,182
MCO,CLT,DL,110.61,799.96,108048,352
MCO,CLT,UA,112.37,799.96,8780,461
MCO,CLT,NK,147.94,799.96,13161,435
EWR,ATL,UA,173.25,1339.2,43379,330
EWR,ATL,AA,200.46,1339.2,25344,488
EWR,LAX,NK,130.07,564.71,2465,171
EWR,LAX,WN,129.22,564.71,2070,244
EWR,LAX,AA,108.23,564.71,29348,427
EWR,LAX,DL,146.16,564.71,36997,198
EWR,LAX,B6,108.32,564.71,6259,121
EWR,ORD,B6,367.49,2757.76,70778,482
EWR,ORD,NK,333.36,2757.76,111972,138
EWR,ORD,F9,338.08,2757.76,12918,333
EWR,ORD,WN,305.6,2757.76,91767,483
EWR,DFW,AS,386.07,1888.38,42176,351
EWR,DFW,DL,249.72,1888.38,63693,19
EWR,DEN,F9,159.31,881.51,118042,131
EWR,DEN,WN,187.44,881.51,97219,134
EWR,DEN,B6,155.18,881.51,81733,80
EWR,DEN,DL,193.93,881.51,49589,113
EWR,DEN,AA,182.57,881.51,20379,338
EWR,JFK,WN,396.03,2608.52,58660,178
EWR,SFO,B6,347.11,1909.01,68771,222
EWR,SFO,UA,350.15,1909.01,85440,394
EWR,MIA,WN,268.5,2417.34,32252,37
EWR,SEA,WN,327.08,2481.76,24557,13
EWR,SEA,B6,395.54,2481.76,8969,45
EWR,BOS,AA,325.37,2780.03,16957,313
EWR,BOS,AS,467.58,2780.03,72438,487
EWR,LAS,WN,140.99,495.41,41324,111
EWR,LAS,B6,161.76,495.41,32602,320
EWR,PHX,B6,274.97,1741.05,26898,410
EWR,PHX,UA,246.79,1741.05,63568,194
EWR,IAH,NK,267.84,1356.74,57310,429
EWR,IAH,DL,236.26,1356.74,104513,400
EWR,IAH,WN,230.06,1356.74,50493,52
EWR,IAH,AS,284.42,1356.74,99965,163
EWR,MCO,UA,187.76,1251.13,37622,320
EWR,MCO,B6,158.94,1251.13,63525,79
EWR,MCO,AS,196.71,1251.13,94198,89
EWR,MCO,DL,152.5,1251.13,25354,451
EWR,MCO,F9,221.53,1251.13,66127,201
EWR,MSP,NK,159.7,1260.09,77610,463
EWR,MSP,WN,247.73,1260.09,5589,73
EWR,MSP,F9,241.96,1260.09,50939,93
EWR,MSP,UA,225.79,1260.09,25957,500
EWR,DTW,AS,206.3,1521.55,91785,207
EWR,DTW,B6,290.68,1521.55,56079,134
EWR,DTW,F9,203.42,1521.55,63116,426
EWR,PHL,AA,312.59,1913.33,60199,85
EWR,PHL,AS,226.97,1913.33,33830,306
EWR,PHL,NK,299.96,1913.33,87348,16
EWR,LGA,DL,351.11,1910.99,52622,471
EWR,CLT,WN,267.76,2490.02,56450,164
MSP,ATL,NK,148.86,573.19,105034,83
MSP,ATL,B6,179.82,573.19,35761,486
MSP,ATL,UA,152.97,573.19,98579,167
MSP,ATL,WN,198.06,573.19,1341,427
MSP,ATL,AA,122.62,573.19,64951,45
MSP,LAX,NK,129.3,726.59,92780,259
MSP,LAX,AS,156.76,726.59,24353,66
MSP,LAX,UA,161.57,726.59,59569,118
MSP,LAX,WN,134.27,726.59,24831,393
MSP,ORD,WN,419.32,2757.37,58267,329
MSP,ORD,UA,464.8,2757.37,14812,95
MSP,DFW,B6,104.4,514.27,8923,309
MSP,DEN,F9,221.55,1982.01,8502,499
MSP,DEN,WN,268.95,1982.01,1447,414
MSP,JFK,DL,215.62,827.67,49739,399
MSP,SFO,F9,302.89,1810.93,89872,171
MSP,SFO,WN,223.76,1810.93,107565,194
MSP,SFO,UA,243.09,1810.93,87673,322
MSP,MIA,AS,355.85,2482.69,904,367
MSP,SEA,UA,349.99,2472.51,92154,137
MSP,SEA,AA,305.41,2472.51,48790,361
MSP,SEA,B6,367.61,2472.51,86860,273
MSP,SEA,NK,336.41,2472.51,54649,11
MSP,BOS,AA,347.35,2483.59,96944,237
MSP,BOS,AS,398.09,2483.59,31112,214
MSP,BOS,UA,399.14,2483.59,97389,51
MSP,LAS,NK,348.66,2442.75,96743,320
MSP,LAS,WN,406.11,2442.75,26069,455
MSP,LAS,AS,434.97,2442.75,68664,411
MSP,PHX,AA,365.77,2380.89,115159,468
MSP,PHX,DL,452.18,2380.89,58995,256
MSP,PHX,WN,378.84,2380.89,87353,134
MSP,PHX,F9,313.32,2380.89,28240,493
MSP,PHX,UA,407.02,2380.89,86974,64
MSP,IAH,AA,305.05,2215.77,34267,497
MSP,IAH,DL,305.68,2215.77,118138,350
MSP,IAH,UA,339.63,2215.77,18293,334
MSP,IAH,WN,281.63,2215.77,95581,417
MSP,MCO,WN,141.87,461.67,119797,386
MSP,MCO,B6,121.32,461.67,95530,338
MSP,MCO,NK,132.35,461.67,103402,448
MSP,EWR,WN,178.46,1027.44,45095,489
MSP,EWR,DL,178.77,1027.44,25162,69
MSP,EWR,UA,150.03,1027.44,75583,446
MSP,EWR,AA,194.74,1027.44,41574,305
MSP,DTW,B6,138.3,454.71,111533,226
MSP,PHL,AS,328.59,2634.81,87498,123
MSP,PHL,NK,297.8,2634.81,14470,285
MSP,PHL,F9,307.55,2634.81,112220,84
MSP,LGA,WN,274.23,1439.46,19619,444
MSP,LGA,F9,283.66,1439.46,105526,27
MSP,LGA,AS,224.35,1439.46,78996,267
MSP,CLT,B6,407.04,2792.12,63189,120
DTW,ATL,B6,379.65,2752.86,109012,444
DTW,ATL,AS,415.32,2752.86,96530,125
DTW,ATL,WN,382.76,2752.86,92303,482
DTW,ATL,AA,389.36,2752.86,113933,448
DTW,LAX,NK,353.22,2777.66,44725,252
DTW,LAX,UA,411.78,2777.66,46153,210
DTW,LAX,AS,371.63,2777.66,9914,154
DTW,LAX,DL,401.07,2777.66,37510,109
DTW,ORD,NK,374.35,2424.52,60469,305
DTW,ORD,AA,339.02,2424.52,18530,257
DTW,ORD,DL,414.63,2424.52,38652,117
DTW,ORD,UA,399.21,2424.52,29091,110
DTW,ORD,F9,373.78,2424.52,96879,195
DTW,DFW,DL,207.78,1998.61,7883,252
DTW,DFW,AS,311.79,1998.61,24044,70
DTW,DFW,F9,275.65,1998.61,68059,313
DTW,DFW,WN,314.81,1998.61,57361,331
DTW,DFW,B6,245.5,1998.61,95206,27
DTW,DEN,WN,247.14,1291.61,78639,344
DTW,JFK,DL,159.32,988.04,48645,69
DTW,JFK,NK,170.23,988.04,11331,338
DTW,JFK,WN,247.98,988.04,88159,125
DTW,JFK,AS,216.18,988.04,3518,303
DTW,SFO,B6,353.63,2285.86,63963,369
DTW,SFO,AS,258.2,2285.86,57340,74
DTW,SFO,NK,261.86,2285.86,13533,375
DTW,SFO,AA,334.89,2285.86,119628,285
DTW,MIA,NK,288.53,2051.85,107646,425
DTW,MIA,F9,282.07,2051.85,69979,275
DTW,SEA,DL,359.32,2455.01,1197,419
DTW,SEA,NK,287.34,2455.01,41695,75
DTW,SEA,F9,301.21,2455.01,75877,92
DTW,SEA,AA,360.62,2455.01,12010,445
DTW,SEA,AS,272.65,2455.01,99206,73
DTW,BOS,B6,338.39,2742.76,33050,494
DTW,BOS,UA,445.93,2742.76,68584,160
DTW,BOS,F9,379.96,2742.76,86897,81
DTW,BOS,DL,372.19,2742.76,76137,170
DTW,BOS,WN,447.02,2742.76,69006,190
DTW,LAS,WN,119.22,391.83,112708,500
DTW,LAS,AS,107.92,391.83,18090,120
DTW,LAS,AA,96.01,391.83,78066,75
DTW,LAS,NK,108.91,391.83,96065,48
DTW,LAS,DL,90.91,391.83,72569,205
DTW,PHX,NK,150.64,508.14,56250,83
DTW,PHX,WN,106.97,508.14,70742,332
DTW,IAH,WN,288.98,1709.11,67533,224
DTW,IAH,AS,229.81,1709.11,108184,413
DTW,IAH,UA,259.36,1709.11,57336,319
DTW,MCO,DL,115.33,611.55,72375,178
DTW,MCO,UA,97.06,611.55,84409,475
DTW,EWR,B6,145.81,984.12,29627,63
DTW,EWR,DL,186.12,984.12,103094,99
DTW,EWR,NK,171.58,984.12,69506,166
DTW,MSP,F9,210.75,1678.86,118015,172
DTW,MSP,AA,254.43,1678.86,99049,186
DTW,MSP,B6,299.42,1678.86,106155,413
DTW,MSP,UA,275.17,1678.86,70188,461
DTW,MSP,AS,256.11,1678.86,111862,313
DTW,PHL,B6,255.23,2016.65,86688,203
DTW,PHL,AA,345.28,2016.65,74891,37
DTW,LGA,WN,274.54,1345.61,58035,418
DTW,LGA,AS,223.16,1345.61,61928,151
DTW,LGA,B6,225.11,1345.61,56568,377
DTW,CLT,B6,421.14,2444.8,53782,442
DTW,CLT,AS,396.99,2444.8,12314,49
PHL,ATL,DL,230.56,1738.29,37967,262
PHL,ATL,F9,264.83,1738.29,106451,495
PHL,LAX,UA,335.56,2012.8,70283,217
PHL,LAX,WN,323.65,2012.8,2321,476
PHL,LAX,NK,342.58,2012.8,109472,375
PHL,LAX,B6,336.25,2012.8,56202,393
PHL,ORD,WN,464.51,2677.17,115886,360
PHL,ORD,AS,299.77,2677.17,80348,239
PHL,ORD,NK,415.15,2677.17,22589,461
PHL,DFW,WN,291.59,1584.21,55907,97
PHL,DFW,DL,357.58,1584.21,49427,183
PHL,DFW,AA,257.4,1584.21,89506,286
PHL,DFW,UA,329.29,1584.21,112013,70
PHL,DFW,NK,264.27,1584.21,38519,160
PHL,DEN,WN,321.75,1877.94,40453,339
PHL,DEN,AA,308.6,1877.94,68071,28
PHL,DEN,AS,317.1,1877.94,61193,444
PHL,JFK,AA,166.48,1450.88,14546,465
PHL,JFK,UA,185.25,1450.88,95190,191
PHL,JFK,F9,176.46,1450.88,1661,261
PHL,JFK,B6,174.73,1450.88,26392,273
PHL,SFO,NK,319.39,2582.77,101353,125
PHL,SFO,AA,282.41,2582.77,62195,163
PHL,MIA,NK,303.9,2328.86,57984,234
PHL,MIA,DL,234.34,2328.86,21711,392
PHL,MIA,B6,216.29,2328.86,57380,462
PHL,SEA,DL,179.47,1012.25,55688,471
PHL,SEA,F9,134.78,1012.25,4642,111
PHL,BOS,B6,235.59,1675.31,94127,394
PHL,BOS,AA,324.63,1675.31,100690,214
PHL,BOS,WN,317.22,1675.31,66279,389
PHL,BOS,AS,330.81,1675.31,111001,77
PHL,LAS,DL,280.05,2281.78,45604,402
PHL,PHX,AA,353.4,2374.59,78761,232
PHL,PHX,AS,285.67,2374.59,63439,258
PHL,IAH,NK,130.86,919.37,67509,153
PHL,MCO,B6,327.68,2785.64,108058,252
PHL,EWR,UA,219.41,771.67,82932,127
PHL,MSP,UA,242.71,1303.21,25689,228
PHL,DTW,WN,108.42,527.34,53885,368
PHL,LGA,WN,200.14,1365.19,56477,165
PHL,LGA,UA,166.73,1365.19,14925,153
PHL,CLT,NK,243.49,2537.77,570,391
PHL,CLT,DL,267.05,2537.77,42657,251
PHL,CLT,UA,369.7,2537.77,37221,61
LGA,ATL,UA,130.91,1135.71,88180,292
LGA,ATL,F9,199.73,1135.71,101486,179
LGA,ATL,WN,189.94,1135.71,47760,195
LGA,ATL,NK,192.98,1135.71,97877,280
LGA,LAX,AS,187.17,1760.82,14441,390
LGA,LAX,DL,186.08,1760.82,79383,310
LGA,LAX,F9,243.84,1760.82,116373,107
LGA,LAX,UA,249.28,1760.82,25787,483
LGA,LAX,NK,181.16,1760.82,13428,289
LGA,ORD,AS,188.92,1633.89,17255,291
LGA,ORD,UA,195.33,1633.89,93771,459
LGA,ORD,F9,258.69,1633.89,100030,474
LGA,ORD,WN,271.52,1633.89,73945,468
LGA,ORD,DL,215.99,1633.89,48473,377
LGA,DFW,NK,155.34,469.27,66543,95
LGA,DEN,B6,266.32,2689.51,91438,427
LGA,DEN,AS,311.66,2689.51,52600,282
LGA,DEN,DL,314.41,2689.51,114566,48
LGA,DEN,UA,303.14,2689.51,22194,270
LGA,DEN,AA,321.7,2689.51,50851,209
LGA,JFK,B6,106.67,700.01,91820,485
LGA,JFK,DL,140.08,700.01,104131,267
LGA,JFK,NK,153.86,700.01,93266,142
LGA,JFK,AA,162.6,700.01,40268,161
LGA,SFO,DL,121.73,414.03,5623,492
LGA,SFO,F9,102.06,414.03,116315,78
LGA,SFO,NK,134.43,414.03,35946,36
LGA,MIA,WN,178.09,590.46,83427,198
LGA,MIA,B6,135.94,590.46,43040,371
LGA,SEA,B6,124.96,1111.59,107444,192
LGA,SEA,AS,180.84,1111.59,29241,153
LGA,SEA,DL,144.02,1111.59,23665,18
LGA,SEA,WN,175.16,1111.59,70936,454
LGA,SEA,UA,197.02,1111.59,102498,308
LGA,BOS,NK,349.59,2664.14,82581,292
LGA,LAS,F9,202.63,1110.66,83049,395
LGA,LAS,DL,147.75,1110.66,52334,128
LGA,PHX,AS,283.09,1539.9,107402,106
LGA,PHX,DL,240.34,1539.9,75166,383
LGA,PHX,WN,258.4,1539.9,24146,20
LGA,PHX,AA,202.68,1539.9,41153,100
LGA,IAH,WN,274.89,1365.99,85057,61
LGA,IAH,AA,227.45,1365.99,95436,382
LGA,IAH,DL,257.52,1365.99,98862,318
LGA,IAH,NK,211.52,1365.99,13571,20
LGA,MCO,AA,265.7,2208.61,6233,404
LGA,EWR,B6,198.04,656.59,2269,14
LGA,MSP,AS,287.63,2431.8,18749,298
LGA,DTW,UA,109.05,686.28,91207,288
LGA,DTW,F9,94.67,686.28,16631,32
LGA,DTW,NK,125.24,686.28,13976,62
LGA,DTW,WN,145.2,686.28,67548,222
LGA,PHL,AA,118.02,360.0,19816,156
LGA,PHL,DL,152.36,360.0,30107,360
LGA,CLT,DL,209.04,861.31,37437,325
LGA,CLT,WN,183.52,861.31,44241,482
LGA,CLT,F9,266.53,861.31,11615,319
LGA,CLT,AA,189.9,861.31,20305,281
CLT,ATL,UA,190.05,675.55,40026,156
CLT,ATL,AS,211.47,675.55,46163,148
CLT,ATL,WN,193.21,675.55,65937,487
CLT,LAX,DL,404.82,2454.28,102445,173
CLT,LAX,NK,357.22,2454.28,19869,379
CLT,LAX,AA,428.1,2454.28,104944,254
CLT,ORD,DL,255.92,1744.61,37000,175
CLT,DFW,UA,200.19,1262.54,56052,221
CLT,DFW,NK,230.22,1262.54,79371,180
CLT,DEN,WN,225.94,1346.65,70462,284
CLT,DEN,F9,197.6,1346.65,108163,52
CLT,JFK,NK,105.26,887.98,111989,295
CLT,JFK,B6,166.47,887.98,62618,481
CLT,JFK,F9,108.02,887.98,14938,188
CLT,JFK,DL,159.38,887.98,47798,453
CLT,JFK,AA,157.45,887.98,102558,160
CLT,SFO,UA,241.82,906.24,7822,70
CLT,SFO,NK,237.38,906.24,91697,203
CLT,SFO,B6,167.57,906.24,96586,227
CLT,SFO,WN,170.43,906.24,49217,64
CLT,MIA,DL,102.94,667.22,32618,301
CLT,MIA,WN,148.16,667.22,109429,86
CLT,MIA,B6,109.41,667.22,100824,390
CLT,MIA,F9,144.13,667.22,18864,367
CLT,MIA,AA,127.07,667.22,39757,379
CLT,SEA,F9,215.17,2038.12,20932,338
CLT,SEA,NK,285.7,2038.12,4709,98
CLT,SEA,AS,228.18,2038.12,66467,212
CLT,BOS,F9,300.57,2597.88,93476,486
CLT,BOS,B6,307.89,2597.88,21052,57
CLT,BOS,AS,325.29,2597.88,68854,496
CLT,BOS,UA,385.42,2597.88,16901,215
CLT,LAS,AA,341.15,2341.4,41550,217
CLT,LAS,DL,299.93,2341.4,108929,37
CLT,LAS,WN,298.57,2341.4,105795,227
CLT,LAS,NK,283.19,2341.4,26023,63
CLT,LAS,F9,297.24,2341.4,10698,408
