Origin,Dest,Carrier,avg_fare_weighted,avg_distance_weighted,total_passengers,row_count
LAS,LAX,UA,353.98,2635.82,95751,391
LAS,LAX,F9,371.33,2635.82,41833,227
LAS,ORD,NK,151.82,438.27,85145,243
LAS,ORD,F9,118.3,438.27,101038,429
LAS,ORD,WN,113.75,438.27,92819,348
LAS,ORD,AA,117.14,438.27,94435,436
LAS,ORD,AS,102.48,438.27,49452,228
LAS,DFW,AS,383.21,2293.69,58185,64
LAS,DFW,B6,287.54,2293.69,10255,176
LAS,DFW,NK,324.44,2293.69,95245,379
LAS,DFW,DL,322.91,2293.69,78217,494
LAS,DEN,NK,290.01,2019.5,64337,320
LAS,JFK,NK,147.46,990.12,37755,78
LAS,JFK,AA,202.51,990.12,115954,176
LAS,JFK,F9,201.01,990.12,102112,432
LAS,JFK,AS,213.21,990.12,20393,311
LAS,JFK,UA,187.36,990.12,39671,297
LAS,SFO,F9,207.67,913.07,100480,295
LAS,MIA,B6,321.4,2476.81,97369,446
LAS,MIA,AS,420.66,2476.81,47847,238
LAS,MIA,AA,417.22,2476.81,98446,104
LAS,MIA,DL,347.32,2476.81,42609,245
LAS,MIA,NK,324.6,2476.81,47974,356
LAS,SEA,B6,301.09,2631.7,84679,212
LAS,SEA,F9,312.41,2631.7,106152,34
LAS,SEA,AS,318.7,2631.7,109509,477
LAS,BOS,AS,444.0,2699.47,43369,261
LAS,BOS,AA,404.0,2699.47,37547,334
LAS,BOS,B6,433.66,2699.47,9296,299
LAS,BOS,WN,478.2,2699.47,12577,409
LAS,BOS,NK,396.01,2699.47,15223,418
LAS,PHX,DL,381.06,2179.77,56985,248
LAS,PHX,B6,392.35,2179.77,59651,388
LAS,PHX,WN,354.69,2179.77,20449,47
LAS,PHX,NK,354.28,2179.77,24312,183
LAS,PHX,F9,335.35,2179.77,60012,364
LAS,IAH,AA,123.03,315.88,2973,175
LAS,IAH,WN,133.89,315.88,56487,448
LAS,IAH,B6,167.07,315.88,29714,403
LAS,IAH,UA,163.09,315.88,43310,344
LAS,MCO,AS,249.89,2468.11,101817,167
LAS,MCO,F9,243.11,2468.11,24300,283
LAS,EWR,AA,406.16,2686.65,41831,346
LAS,EWR,NK,289.42,2686.65,27868,93
LAS,EWR,DL,416.21,2686.65,56111,129
LAS,EWR,B6,381.08,2686.65,28973,23
LAS,EWR,UA,398.0,2686.65,18497,493
LAS,MSP,DL,220.51,1409.88,97481,35
LAS,MSP,NK,248.54,1409.88,59064,111
LAS,MSP,WN,289.08,1409.88,27452,312
LAS,MSP,AA,210.27,1409.88,107258,99
LAS,DTW,DL,277.99,2151.61,42034,117
LAS,DTW,F9,331.05,2151.61,12400,194
LAS,DTW,NK,255.94,2151.61,63149,67
LAS,DTW,AA,222.95,2151.61,60393,204
LAS,DTW,WN,278.66,2151.61,105804,449
LAS,PHL,AS,189.16,1200.98,9059,444
LAS,LGA,WN,306.83,1926.08,115311,497
LAS,LGA,AS,345.09,1926.08,36507,469
LAS,LGA,AA,243.73,1926.08,42871,443
LAS,CLT,UA,144.32,323.18,18878,400
LAS,CLT,B6,104.46,323.18,5610,420
PHX,ATL,B6,257.04,1843.89,55450,489
PHX,ATL,UA,372.02,1843.89,68473,389
PHX,LAX,AS,244.62,2266.39,27248,330
PHX,LAX,AA,321.99,2266.39,49413,145
PHX,ORD,AS,244.26,2522.05,114798,218
PHX,ORD,AA,299.6,2522.05,6594,400
PHX,ORD,NK,325.23,2522.05,78947,96
PHX,ORD,UA,238.07,2522.05,21231,188
PHX,ORD,F9,255.24,2522.05,118096,224
PHX,DFW,DL,413.57,2721.83,54904,284
PHX,DEN,UA,175.78,1078.58,118842,175
PHX,DEN,NK,202.58,1078.58,86532,499
PHX,DEN,B6,214.74,1078.58,80927,59
PHX,DEN,AA,198.11,1078.58,63124,435
PHX,JFK,WN,227.99,2313.62,86903,58
PHX,JFK,DL,271.58,2313.62,94513,464
PHX,JFK,NK,231.11,2313.62,81111,125
PHX,JFK,B6,241.87,2313.62,33355,347
PHX,JFK,AS,261.39,2313.62,39966,246
PHX,SFO,B6,221.01,1236.93,97022,27
PHX,SFO,NK,218.52,1236.93,98533,207
PHX,SFO,DL,143.7,1236.93,83321,111
PHX,SFO,UA,140.76,1236.93,24377,334
PHX,SFO,WN,212.36,1236.93,4971,131
PHX,MIA,NK,119.46,329.28,112917,331
PHX,MIA,UA,148.53,329.28,114470,305
PHX,SEA,F9,165.11,957.01,98143,403
PHX,SEA,DL,221.75,957.01,67935,182
PHX,SEA,WN,156.94,957.01,117485,184
PHX,SEA,B6,217.19,957.01,106273,405
PHX,BOS,F9,100.85,457.79,84686,288
PHX,BOS,AS,105.14,457.79,17044,244
PHX,BOS,AA,106.17,457.79,109299,291
PHX,BOS,UA,117.62,457.79,93914,457
PHX,BOS,B6,118.32,457.79,46063,233
PHX,LAS,DL,306.22,2350.07,67465,440
PHX,LAS,NK,310.82,2350.07,89704,18
PHX,LAS,B6,398.09,2350.07,26541,191
PHX,LAS,F9,375.49,2350.07,69388,87
PHX,LAS,WN,419.68,2350.07,74278,278
PHX,IAH,AS,230.39,1648.64,70082,91
PHX,MCO,UA,363.01,1887.27,30156,394
PHX,EWR,NK,120.33,805.49,53043,471
PHX,EWR,F9,163.19,805.49,68886,467
PHX,MSP,F9,113.06,300.88,73344,116
PHX,MSP,UA,110.32,300.88,96636,44
PHX,MSP,DL,117.4,300.88,8262,81
PHX,MSP,NK,103.73,300.88,19347,92
PHX,DTW,NK,135.03,698.61,78018,437
PHX,DTW,F9,125.78,698.61,46428,495
PHX,PHL,UA,256.71,2114.95,88621,237
PHX,PHL,WN,332.97,2114.95,19165,399
PHX,PHL,AA,236.04,2114.95,43422,70
PHX,LGA,B6,145.48,880.45,108272,390
PHX,LGA,F9,173.27,880.45,80458,46
PHX,LGA,AA,217.52,880.45,115873,476
PHX,LGA,NK,163.74,880.45,94872,149
PHX,LGA,WN,167.13,880.45,5870,466
PHX,CLT,DL,215.38,1364.78,93529,416
PHX,CLT,AS,221.68,1364.78,64371,125
PHX,CLT,WN,160.08,1364.78,69029,384
IAH,ATL,AS,271.72,1354.19,113899,441
IAH,ATL,DL,267.42,1354.19,95402,473
IAH,ATL,F9,256.85,1354.19,33486,178
IAH,ATL,WN,259.91,1354.19,55503,138
IAH,ATL,B6,192.97,1354.19,47248,61
IAH,LAX,WN,350.51,1777.71,14126,433
IAH,LAX,B6,281.76,1777.71,93368,320
IAH,LAX,F9,292.25,1777.71,110261,320
IAH,LAX,DL,333.38,1777.71,68522,351
IAH,ORD,AA,351.84,2395.51,13420,70
IAH,ORD,B6,297.34,2395.51,100643,307
IAH,ORD,F9,373.46,2395.51,88660,319
IAH,ORD,NK,390.6,2395.51,55790,377
IAH,DFW,AS,284.94,1917.72,60890,277
IAH,DEN,NK,321.52,2332.9,102425,474
IAH,JFK,WN,175.6,1717.32,43617,481
IAH,SFO,AA,282.0,1196.47,46686,137
IAH,SFO,AS,224.19,1196.47,36758,34
IAH,SFO,WN,225.53,1196.47,43034,335
IAH,SFO,UA,259.54,1196.47,34994,92
IAH,MIA,AS,176.02,1303.3,107385,265
IAH,MIA,F9,167.76,1303.3,112782,190
IAH,SEA,WN,278.86,1898.63,65668,397
IAH,SEA,UA,224.4,1898.63,50660,448
IAH,SEA,NK,259.68,1898.63,93219,182
IAH,SEA,AA,253.74,1898.63,106130,195
IAH,SEA,B6,219.06,1898.63,99429,96
IAH,BOS,AA,324.81,1754.62,92280,161
IAH,BOS,F9,312.88,1754.62,99691,101
IAH,BOS,DL,321.36,1754.62,52662,48
IAH,LAS,DL,320.19,2079.16,87425,144
IAH,LAS,AA,369.9,2079.16,19605,282
IAH,PHX,NK,230.76,559.07,107267,418
IAH,PHX,DL,206.25,559.07,39023,52
IAH,PHX,WN,242.22,559.07,42945,236
IAH,MCO,WN,211.73,1669.97,36385,124
IAH,EWR,WN,200.84,1400.89,19554,134
IAH,EWR,DL,306.11,1400.89,3222,257
IAH,MSP,NK,149.39,780.6,68470,331
IAH,MSP,B6,170.47,780.6,75926,208
IAH,MSP,F9,127.51,780.6,98383,417
IAH,MSP,AS,164.63,780.6,48206,144
IAH,DTW,AS,178.23,1650.92,91358,450
IAH,DTW,UA,265.76,1650.92,108955,136
IAH,DTW,DL,219.73,1650.92,104775,75
IAH,DTW,NK,265.22,1650.92,13164,411
IAH,PHL,F9,391.12,2100.27,85036,430
IAH,PHL,B6,313.52,2100.27,29855,304
IAH,PHL,UA,250.96,2100.27,110156,326
IAH,PHL,AA,318.35,2100.27,57892,233
IAH,PHL,DL,387.58,2100.27,8974,97
IAH,LGA,F9,215.92,1697.49,46061,371
IAH,CLT,DL,263.27,1186.03,36687,495
IAH,CLT,AS,282.44,1186.03,118009,375
MCO,ATL,F9,190.8,838.01,71068,165
MCO,ATL,WN,152.2,838.01,43823,418
MCO,ATL,AS,175.08,838.01,115314,218
MCO,ATL,DL,196.53,838.01,19404,358
MCO,ATL,NK,159.01,838.01,77422,13
MCO,LAX,AA,274.4,2236.55,8839,383
MCO,LAX,AS,300.53,2236.55,21629,137
MCO,LAX,UA,305.83,2236.55,79343,101
MCO,LAX,B6,229.5,2236.55,110042,342
MCO,LAX,F9,300.03,2236.55,65377,179
MCO,ORD,DL,339.4,2665.37,90330,218
MCO,DFW,F9,132.51,539.66,93202,139
MCO,DFW,DL,110.35,539.66,65994,143
MCO,DFW,UA,117.52,539.66,53115,189
MCO,DFW,NK,145.74,539.66,85333,183
MCO,DEN,DL,232.55,2498.25,73523,201
MCO,DEN,B6,247.88,2498.25,13016,280
MCO,DEN,UA,224.91,2498.25,2148,206
MCO,DEN,AA,228.14,2498.25,40642,473
MCO,JFK,AS,240.98,1891.2,70651,186
MCO,JFK,NK,327.61,1891.2,13209,477
MCO,JFK,AA,291.51,1891.2,20773,303
MCO,JFK,DL,330.17,1891.2,23690,371
MCO,JFK,B6,328.61,1891.2,111383,100
MCO,SFO,UA,466.7,2638.23,104524,423
MCO,SFO,NK,465.66,2638.23,41350,65
MCO,SFO,WN,419.37,2638.23,46251,312
MCO,SFO,AA,324.65,2638.23,68459,61
MCO,SFO,B6,329.39,2638.23,65728,89
MCO,MIA,AS,364.51,2260.16,88148,183
MCO,MIA,WN,332.57,2260.16,32772,132
MCO,MIA,F9,353.73,2260.16,107662,416
MCO,MIA,B6,277.74,2260.16,53490,40
MCO,MIA,NK,407.9,2260.16,63470,475
MCO,SEA,DL,354.79,2579.67,92539,211
MCO,SEA,NK,357.2,2579.67,99711,112
MCO,SEA,B6,319.58,2579.67,37535,239
MCO,SEA,AA,299.23,2579.67,100576,493
MCO,SEA,UA,337.22,2579.67,82595,232
MCO,BOS,DL,150.14,560.8,80409,264
MCO,BOS,WN,178.97,560.8,103569,404
MCO,BOS,AA,173.55,560.8,90160,280
MCO,BOS,NK,123.93,560.8,109454,494
MCO,LAS,B6,369.66,2530.23,75378,338
MCO,PHX,AA,112.12,418.02,25172,285
MCO,PHX,B6,139.23,418.02,7372,360
MCO,PHX,F9,116.83,418.02,115018,270
MCO,IAH,UA,168.22,546.63,117462,173
MCO,IAH,B6,213.69,546.63,10063,263
MCO,IAH,F9,200.5,546.63,27597,323
MCO,IAH,AA,151.93,546.63,2543,205
MCO,IAH,DL,230.9,546.63,27504,69
MCO,EWR,AA,433.19,2334.09,23707,433
MCO,EWR,DL,330.16,2334.09,30433,438
MCO,EWR,AS,275.4,2334.09,53185,82
MCO,MSP,WN,327.26,2000.99,118738,114
MCO,MSP,B6,331.25,2000.99,115670,477
MCO,MSP,AS,295.36,2000.99,36232,15
MCO,MSP,UA,356.27,2000.99,55011,203
MCO,MSP,F9,359.07,2000.99,36949,107
MCO,DTW,B6,175.88,404.5,17393,124
MCO,DTW,F9,173.91,404.5,9743,69
MCO,DTW,AA,194.48,404.5,21330,260
MCO,DTW,WN,138.61,404.5,9216,177
MCO,PHL,B6,320.9,2087.56,37830,155
MCO,PHL,AS,325.98,2087.56,112633,65
MCO,LGA,NK,368.15,2357.19,11838,264
MCO,CLT,UA,293.68,2788.9,14831,29
MCO,CLT,B6,341.16,2788.9,109695,52
EWR,ATL,WN,181.66,1389.87,97276,315
EWR,LAX,WN,341.77,2221.37,6235,495
EWR,ORD,AS,385.4,2676.04,46390,471
EWR,ORD,NK,309.59,2676.04,84928,204
EWR,DFW,B6,104.42,459.12,25972,379
EWR,DFW,F9,87.67,459.12,58023,235
EWR,DEN,WN,207.7,1804.15,21615,172
EWR,JFK,DL,216.71,2011.91,70528,378
EWR,SFO,AS,152.91,396.08,90194,205
EWR,SFO,UA,180.35,396.08,948,426
EWR,MIA,DL,255.09,1709.1,85547,253
EWR,MIA,NK,236.23,1709.1,75406,154
EWR,MIA,F9,233.21,1709.1,90364,240
EWR,MIA,AA,247.1,1709.1,119807,359
EWR,SEA,B6,283.8,1497.82,60035,194
EWR,SEA,UA,231.72,1497.82,29839,336
EWR,SEA,AS,235.7,1497.82,96310,208
EWR,SEA,WN,329.7,1497.82,34213,198
EWR,BOS,NK,272.59,2313.63,60784,460
EWR,LAS,WN,336.73,2654.7,55252,241
EWR,LAS,F9,417.09,2654.7,58681,247
EWR,LAS,DL,316.66,2654.7,48152,350
EWR,LAS,UA,283.21,2654.7,52782,281
EWR,LAS,AS,301.66,2654.7,27489,374
EWR,PHX,WN,389.64,2123.27,48133,290
EWR,PHX,NK,368.38,2123.27,113541,219
EWR,IAH,B6,121.68,653.33,85990,473
EWR,IAH,DL,151.53,653.33,109668,455
EWR,IAH,WN,119.3,653.33,82235,112
EWR,MCO,AS,341.95,2524.81,68329,492
EWR,MCO,B6,273.29,2524.81,58562,115
EWR,MSP,UA,366.56,2223.1,75875,111
EWR,MSP,F9,309.53,2223.1,20250,249
EWR,MSP,AS,379.82,2223.1,32704,76
EWR,MSP,B6,389.55,2223.1,100458,171
EWR,DTW,AA,136.06,353.67,114462,446
EWR,DTW,AS,157.51,353.67,12289,471
EWR,DTW,F9,148.43,353.67,47252,87
EWR,DTW,NK,157.04,353.67,28419,43
EWR,DTW,B6,183.02,353.67,48071,171
EWR,PHL,F9,271.89,1058.1,21446,87
EWR,PHL,WN,219.09,1058.1,21898,282
EWR,PHL,UA,241.17,1058.1,119805,91
EWR,PHL,DL,234.0,1058.1,74118,250
EWR,PHL,AS,280.86,1058.1,92232,363
EWR,LGA,DL,437.62,2663.5,13223,79
EWR,LGA,AS,368.0,2663.5,115873,204
EWR,CLT,UA,333.68,2020.3,58294,103
EWR,CLT,NK,380.89,2020.3,59132,261
EWR,CLT,AA,330.91,2020.3,88549,463
EWR,CLT,B6,395.22,2020.3,45035,463
MSP,ATL,DL,238.14,1860.08,20093,488
MSP,ATL,F9,356.37,1860.08,104173,110
MSP,ATL,NK,267.33,1860.08,83628,374
MSP,LAX,AS,316.14,1807.03,2591,312
MSP,ORD,UA,353.37,1583.56,119025,260
MSP,ORD,F9,351.95,1583.56,42255,36
MSP,ORD,NK,258.26,1583.56,85618,166
MSP,ORD,DL,287.78,1583.56,34986,231
MSP,DFW,AA,302.44,2787.74,86930,292
MSP,DFW,UA,311.52,2787.74,4612,484
MSP,DFW,AS,289.92,2787.74,82311,303
MSP,DEN,B6,242.64,1251.68,50309,365
MSP,JFK,NK,338.63,2307.87,103276,372
MSP,JFK,UA,289.76,2307.87,45343,187
MSP,JFK,F9,311.38,2307.87,94756,108
MSP,SFO,B6,366.14,2596.94,87823,451
MSP,SFO,UA,363.59,2596.94,67188,21
MSP,SFO,AA,251.81,2596.94,106767,400
MSP,SFO,WN,268.48,2596.94,14531,100
MSP,MIA,DL,274.29,2303.64,113705,380
MSP,MIA,F9,382.52,2303.64,2262,184
MSP,MIA,B6,410.74,2303.64,114553,46
MSP,SEA,F9,380.86,2483.5,14371,38
MSP,SEA,AS,299.29,2483.5,92794,480
MSP,BOS,UA,186.28,529.26,1003,361
MSP,LAS,WN,290.8,2092.45,82479,253
MSP,LAS,AA,245.46,2092.45,107658,263
MSP,PHX,UA,197.34,1406.29,10927,111
MSP,PHX,WN,193.79,1406.29,35006,287
MSP,PHX,F9,285.89,1406.29,75923,368
MSP,PHX,B6,255.9,1406.29,16754,48
MSP,PHX,AA,198.58,1406.29,25167,174
MSP,IAH,UA,274.93,1888.24,79346,337
MSP,IAH,WN,248.42,1888.24,37908,138
MSP,MCO,WN,293.01,1937.11,33486,92
MSP,MCO,B6,258.77,1937.11,8974,262
MSP,MCO,AA,389.76,1937.11,45618,40
MSP,EWR,NK,391.2,2742.92,42233,479
MSP,EWR,AA,410.86,2742.92,47879,320
MSP,EWR,AS,457.56,2742.92,89392,301
MSP,EWR,WN,416.06,2742.92,34898,173
MSP,EWR,F9,350.08,2742.92,59585,425
MSP,DTW,AS,217.04,1083.69,25441,97
MSP,DTW,WN,271.98,1083.69,6096,219
MSP,DTW,UA,294.44,1083.69,61441,176
MSP,DTW,NK,290.46,1083.69,104866,216
MSP,PHL,F9,343.45,2144.65,3708,413
MSP,PHL,WN,275.14,2144.65,42013,455
MSP,PHL,DL,242.92,2144.65,83362,197
MSP,PHL,AS,282.49,2144.65,2328,428
MSP,LGA,UA,308.04,2665.11,2648,86
MSP,LGA,B6,299.69,2665.11,36006,21
MSP,CLT,NK,181.91,994.17,80037,231
MSP,CLT,DL,199.42,994.17,57530,91
MSP,CLT,UA,201.12,994.17,64376,40
MSP,CLT,B6,200.52,994.17,46816,44
DTW,ATL,F9,186.91,653.69,65279,223
DTW,ATL,B6,125.43,653.69,64791,167
DTW,ATL,UA,136.75,653.69,83273,332
DTW,LAX,NK,301.6,1797.79,45208,423
DTW,LAX,B6,319.68,1797.79,90744,199
DTW,LAX,AA,333.47,1797.79,74598,42
DTW,ORD,F9,208.69,1225.02,43255,475
DTW,DFW,F9,291.69,1687.49,43892,471
DTW,DFW,NK,325.59,1687.49,17163,410
DTW,DFW,UA,275.69,1687.49,83426,476
DTW,DEN,WN,380.3,2349.14,62071,170
DTW,DEN,NK,378.8,2349.14,67472,206
DTW,JFK,AS,296.07,1623.09,118521,500
DTW,JFK,AA,221.79,1623.09,95897,240
DTW,SFO,WN,211.29,1209.46,62594,334
DTW,SFO,NK,220.52,1209.46,900,432
DTW,SFO,UA,238.3,1209.46,81850,84
DTW,SFO,DL,214.29,1209.46,103219,173
DTW,MIA,AS,353.43,2360.34,78826,161
DTW,MIA,B6,266.15,2360.34,96630,463
DTW,MIA,NK,340.35,2360.34,26051,268
DTW,MIA,DL,296.23,2360.34,37522,202
DTW,SEA,AA,125.31,660.15,85911,225
DTW,SEA,UA,109.94,660.15,10816,407
DTW,SEA,NK,144.8,660.15,119750,238
DTW,SEA,DL,110.68,660.15,82536,90
DTW,BOS,F9,202.65,1439.86,80000,93
DTW,BOS,NK,170.6,1439.86,77371,499
DTW,BOS,UA,170.14,1439.86,2722,454
DTW,BOS,AA,212.45,1439.86,43299,198
DTW,BOS,AS,189.03,1439.86,19079,378
DTW,LAS,AA,230.61,1288.84,110085,339
DTW,LAS,AS,187.97,1288.84,37581,397
DTW,LAS,WN,160.16,1288.84,75018,271
DTW,LAS,UA,226.92,1288.84,7821,375
DTW,PHX,F9,316.46,2617.37,13902,491
DTW,PHX,AA,273.56,2617.37,94066,396
DTW,IAH,AS,237.49,1331.6,65047,41
DTW,IAH,UA,239.36,1331.6,69270,414
DTW,IAH,AA,272.39,1331.6,52403,290
DTW,MCO,WN,232.41,1421.25,119962,126
DTW,EWR,AA,284.56,2008.8,84766,125
DTW,EWR,AS,191.32,2008.8,63243,122
DTW,MSP,UA,161.06,644.18,51293,353
DTW,MSP,NK,110.7,644.18,52379,401
DTW,PHL,F9,225.65,2086.86,9407,311
DTW,PHL,AA,248.86,2086.86,5219,308
DTW,PHL,AS,221.11,2086.86,64917,369
DTW,LGA,AS,241.26,1572.87,52559,284
DTW,CLT,B6,149.99,964.12,51410,113
PHL,ATL,B6,182.33,1281.58,59698,318
PHL,ATL,UA,254.31,1281.58,85881,404
PHL,ATL,DL,202.01,1281.58,53674,67
PHL,ATL,NK,222.48,1281.58,5960,64
PHL,ATL,F9,283.56,1281.58,97862,115
PHL,LAX,B6,304.03,2024.37,78259,194
PHL,LAX,NK,208.02,2024.37,61288,330
PHL,ORD,B6,267.12,1577.75,28867,450
PHL,ORD,DL,198.6,1577.75,44269,494
PHL,DFW,AS,355.99,2184.65,63437,156
PHL,DFW,WN,426.16,2184.65,104702,448
PHL,DFW,NK,276.39,2184.65,33073,64
PHL,DFW,B6,263.64,2184.65,116421,25
PHL,DEN,AA,230.0,1058.62,74963,59
PHL,DEN,NK,176.73,1058.62,7517,340
PHL,DEN,F9,230.87,1058.62,25506,389
PHL,DEN,UA,177.16,1058.62,115377,153
PHL,DEN,AS,202.38,1058.62,55220,162
PHL,JFK,DL,217.78,1055.13,116808,478
PHL,SFO,DL,379.27,2160.65,4480,487
PHL,SFO,AS,271.35,2160.65,62956,67
PHL,MIA,WN,279.62,1438.11,91584,148
PHL,SEA,F9,127.8,458.21,28742,357
PHL,BOS,AA,327.57,2376.13,2239,32
PHL,BOS,F9,250.26,2376.13,86563,404
PHL,BOS,WN,283.04,2376.13,115368,154
PHL,BOS,AS,312.88,2376.13,94723,420
PHL,LAS,AA,318.1,2707.97,90897,10
PHL,LAS,AS,255.37,2707.97,85720,298
PHL,LAS,UA,381.63,2707.97,109996,296
PHL,PHX,WN,153.63,1016.29,48642,251
PHL,PHX,AS,131.78,1016.29,71880,347
PHL,PHX,NK,147.28,1016.29,118703,292
PHL,PHX,AA,130.42,1016.29,71379,386
PHL,IAH,NK,247.95,1304.45,46039,85
PHL,IAH,DL,238.03,1304.45,107222,465
PHL,IAH,B6,238.35,1304.45,65316,218
PHL,MCO,NK,164.32,933.0,47511,240
PHL,MCO,AA,156.55,933.0,99289,358
PHL,MCO,B6,182.2,933.0,22032,185
PHL,EWR,UA,382.92,2427.74,107488,432
PHL,EWR,B6,319.55,2427.74,91361,431
PHL,EWR,F9,397.08,2427.74,55416,266
PHL,EWR,NK,262.82,2427.74,71802,63
PHL,EWR,DL,256.75,2427.74,75927,488
PHL,MSP,UA,166.92,592.3,104952,489
PHL,MSP,AS,179.59,592.3,52268,429
PHL,MSP,DL,153.87,592.3,51985,189
PHL,MSP,F9,169.85,592.3,98781,394
PHL,MSP,WN,154.44,592.3,14449,339
PHL,DTW,UA,382.23,2090.5,66627,263
PHL,DTW,NK,400.69,2090.5,19420,365
PHL,DTW,AS,293.34,2090.5,40680,217
PHL,DTW,DL,386.26,2090.5,40196,287
PHL,LGA,WN,76.88,358.76,16369,433
PHL,CLT,DL,279.44,933.58,55801,348
LGA,ATL,AA,190.64,1157.92,40317,311
LGA,ATL,AS,210.06,1157.92,63210,313
LGA,ATL,B6,214.19,1157.92,5988,26
LGA,ATL,UA,180.4,1157.92,66035,25
LGA,LAX,F9,361.24,2182.29,55904,327
LGA,LAX,NK,307.96,2182.29,115926,360
LGA,LAX,WN,409.55,2182.29,64765,204
LGA,ORD,F9,273.97,2197.62,33550,52
LGA,DFW,DL,249.14,1249.63,79616,27
LGA,DFW,WN,184.14,1249.63,42819,407
LGA,DEN,WN,103.38,325.73,113578,24
LGA,DEN,B6,92.89,325.73,66861,267
LGA,DEN,F9,93.74,325.73,24254,366
LGA,DEN,AA,90.33,325.73,74562,483
LGA,JFK,AA,138.19,734.8,112377,158
LGA,JFK,UA,151.41,734.8,79290,66
LGA,JFK,B6,137.56,734.8,90521,438
LGA,JFK,F9,141.04,734.8,10569,258
LGA,JFK,WN,125.88,734.8,33142,407
LGA,SFO,NK,188.49,1055.69,113951,442
LGA,SFO,AA,150.98,1055.69,65164,237
LGA,MIA,DL,136.12,711.08,79825,234
LGA,SEA,AS,126.84,351.34,91439,288
LGA,SEA,NK,130.09,351.34,14436,27
LGA,SEA,F9,131.23,351.34,37056,369
LGA,SEA,WN,107.42,351.34,55845,54
LGA,BOS,AS,185.04,1567.78,115257,22
LGA,BOS,WN,179.59,1567.78,21733,105
LGA,BOS,NK,191.32,1567.78,87615,347
LGA,LAS,AS,356.86,2727.16,76799,296
LGA,LAS,B6,324.77,2727.16,5710,85
LGA,LAS,UA,307.22,2727.16,39866,369
LGA,LAS,WN,285.59,2727.16,51711,40
LGA,LAS,AA,423.3,2727.16,67372,67
LGA,PHX,B6,353.61,2500.96,32439,420
LGA,PHX,F9,257.05,2500.96,28491,253
LGA,PHX,NK,298.74,2500.96,63188,60
LGA,PHX,AA,285.68,2500.96,23099,334
LGA,PHX,UA,307.74,2500.96,82686,421
LGA,IAH,UA,374.47,1967.71,19558,44
LGA,MCO,DL,250.39,1867.35,82501,125
LGA,MCO,B6,237.72,1867.35,109024,40
LGA,MCO,F9,259.35,1867.35,99114,455
LGA,MCO,AS,303.86,1867.35,42506,24
LGA,EWR,AS,297.67,1424.57,29954,75
LGA,EWR,WN,280.72,1424.57,63331,414
LGA,MSP,NK,199.04,1797.45,101831,317
LGA,MSP,AS,239.71,1797.45,4551,297
LGA,MSP,F9,273.84,1797.45,11620,407
LGA,MSP,DL,281.97,1797.45,19579,30
LGA,MSP,B6,223.09,1797.45,48933,153
LGA,DTW,AS,188.26,1117.72,62092,207
LGA,DTW,UA,220.34,1117.72,99776,362
LGA,DTW,B6,204.65,1117.72,77774,482
LGA,DTW,F9,196.62,1117.72,89915,348
LGA,PHL,UA,384.21,2738.07,81288,138
LGA,PHL,WN,321.68,2738.07,82960,148
LGA,PHL,F9,325.25,2738.07,115155,272
LGA,PHL,AA,329.4,2738.07,30363,473
LGA,PHL,NK,431.71,2738.07,42988,299
LGA,CLT,AS,151.18,779.62,89117,145
LGA,CLT,UA,152.11,779.62,78849,347
CLT,ATL,UA,316.36,2224.77,90560,374
CLT,ATL,NK,297.94,2224.77,71642,114
CLT,LAX,UA,267.12,1896.49,104039,182
CLT,LAX,AA,297.48,1896.49,24496,424
CLT,LAX,AS,236.21,1896.49,65636,210
CLT,LAX,F9,277.12,1896.49,63983,487
CLT,ORD,F9,284.84,1814.96,49856,211
CLT,ORD,B6,196.71,1814.96,928,425
CLT,ORD,UA,298.38,1814.96,33898,242
CLT,ORD,DL,257.74,1814.96,72674,151
CLT,ORD,AS,255.84,1814.96,67493,111
CLT,DFW,AA,357.99,2754.24,62938,170
CLT,DFW,WN,305.72,2754.24,16155,72
CLT,DFW,AS,414.74,2754.24,47860,37
CLT,DEN,DL,163.04,993.39,35681,59
CLT,JFK,WN,116.56,449.7,82336,155
CLT,JFK,AA,92.5,449.7,56835,122
CLT,JFK,AS,110.74,449.7,81543,394
CLT,JFK,B6,127.03,449.7,35461,191
CLT,SFO,UA,203.84,1684.28,29319,432
CLT,SFO,AA,207.44,1684.28,50736,325
CLT,MIA,UA,197.77,527.94,35853,73
CLT,SEA,WN,317.19,2413.46,60728,466
CLT,BOS,WN,124.81,568.47,40934,450
CLT,BOS,UA,150.22,568.47,79106,238
CLT,LAS,WN,310.88,2418.21,58713,388
CLT,LAS,AA,302.04,2418.21,116907,324
CLT,PHX,AA,395.58,2504.52,103992,185
CLT,PHX,B6,259.03,2504.52,42715,269
CLT,PHX,UA,317.71,2504.52,81192,236
CLT,PHX,DL,288.55,2504.52,80002,83
CLT,IAH,NK,144.76,720.95,29064,217
CLT,MCO,WN,324.22,2546.13,115545,22
CLT,MCO,AS,397.15,2546.13,90479,134
CLT,MCO,UA,359.92,2546.13,85103,241
CLT,EWR,NK,248.8,1729.14,3186,380
CLT,MSP,NK,233.18,1170.58,119985,255
CLT,MSP,AA,158.79,1170.58,21222,447
CLT,MSP,WN,201.57,1170.58,77241,316
CLT,MSP,UA,216.4,1170.58,70090,443
CLT,DTW,NK,262.42,1211.43,12292,91
CLT,PHL,AA,185.41,925.98,33942,160
